GOOG,open_price,close_price,trading_volume,highest_price,lowest_price,volume_weighted_avg_price,transaction_amt,date_time
927,113.7105,113.961,36501640,116.671,113.65,114.7885,96134,2022-05-11 04:00:00
928,111.938,113.161,41418880,114.8565,110.1135,112.5002,121839,2022-05-12 04:00:00
929,114.8455,116.5155,29737560,118.085,114,116.3057,86703,2022-05-13 04:00:00
930,115.384,114.7925,23282380,116.6075,114.335,115.0985,67767,2022-05-16 04:00:00
931,117.2275,116.7015,21576080,117.2275,115.3375,116.4129,62052,2022-05-17 04:00:00
932,115.2375,112.401,27982760,115.6957,112.142,113.4119,85044,2022-05-18 04:00:00
933,111.841,110.7455,29191740,113.5875,110.468,111.704,83306,2022-05-19 04:00:00
934,112.0855,109.313,37586020,112.55,106.373,108.8029,110254,2022-05-20 04:00:00
935,110.104,111.6665,31558220,112.0055,109.1543,110.9537,90099,2022-05-23 04:00:00
936,106.3775,105.926,60386380,106.395,102.208,104.6539,169017,2022-05-24 04:00:00
937,105.142,105.8395,37899340,106.5447,104.2113,105.4138,98156,2022-05-25 04:00:00
938,106.0505,108.296,30287480,108.9553,105.488,107.9324,79998,2022-05-26 04:00:00
939,109.7885,112.799,29924420,112.868,109.55,111.9305,82824,2022-05-27 04:00:00
940,113.079,114.039,51301920,116.4335,112.5725,114.3287,104988,2022-05-31 04:00:00
941,114.9315,114.137,28429280,117.399,113.5505,114.9202,82989,2022-06-01 04:00:00
942,114.188,117.746,27495400,117.898,113.308,116.4381,82590,2022-06-02 04:00:00
943,115.9925,114.564,24552080,116.3645,113.668,114.715,77191,2022-06-03 04:00:00
944,116.7425,117.0105,23786720,119.3985,116.5283,117.6161,76610,2022-06-06 04:00:00
945,115.648,117.2295,26413540,117.7486,115.1255,116.7759,60695,2022-06-07 04:00:00
946,116.8765,117.238,22458260,118.646,116.6968,117.5281,60201,2022-06-08 04:00:00
947,116.3415,114.918,23141600,118.35,114.867,116.6693,62531,2022-06-09 04:00:00
948,112.7813,111.4275,31349740,113.497,110.861,111.8105,97490,2022-06-10 04:00:00
949,107.446,106.8765,36756200,109.2185,106.5881,107.6029,105542,2022-06-13 04:00:00
950,106.89,107.194,25480940,108.4575,106.352,107.2789,71163,2022-06-14 04:00:00
951,108.8995,110.3905,33192020,112.063,108.1188,109.8085,81266,2022-06-15 04:00:00
952,108.1495,106.636,35313240,109.2905,105.7925,107.136,93355,2022-06-16 04:00:00
953,106.535,107.8655,43516660,109.2495,105.6285,107.601,81083,2022-06-17 04:00:00
954,109.702,112.015,39010280,112.673,109.2935,111.7264,85795,2022-06-21 04:00:00
955,111.163,112.034,23921720,113.7695,110.7243,112.5524,62955,2022-06-22 04:00:00
956,112.95,112.6845,24709720,113.1965,111.029,112.2753,64571,2022-06-23 04:00:00
957,113.603,118.538,39122760,118.6375,113.603,117.3444,92845,2022-06-24 04:00:00
958,118.935,116.6225,32839300,119.25,116.0008,117.3941,77595,2022-06-27 04:00:00
959,116.351,112.5715,28316220,117.8565,112.444,114.1244,79077,2022-06-28 04:00:00
960,112.1485,112.2565,18627860,113.6645,111.554,112.3099,58418,2022-06-29 04:00:00
961,110.4995,109.3725,38046040,111.3298,107.31,109.3917,95873,2022-06-30 04:00:00
962,108.337,109.081,31027880,109.8064,107.105,108.3319,85955,2022-07-01 04:00:00
963,107.5145,113.887,36429380,114.0526,106.2495,111.3351,90922,2022-07-05 04:00:00
964,114.092,115.2135,28852680,116.352,112.2505,114.6281,70643,2022-07-06 04:00:00
965,116.008,119.306,32163940,119.862,115.534,118.3626,81920,2022-07-07 04:00:00
966,117.55,120.1685,29082200,120.435,117.514,119.5004,73399,2022-07-08 04:00:00
967,118.65,116.5225,26830460,118.7945,116.2345,117.164,67631,2022-07-11 04:00:00
968,116.8385,114.8495,24970160,117.8495,114.615,115.8386,58807,2022-07-12 04:00:00
969,112.639,112.187,38758860,115.157,111.823,112.8874,97692,2022-07-13 04:00:00
970,110.826,111.44,32365540,111.9875,109.3255,111.0178,78620,2022-07-14 04:00:00
971,112.963,112.767,33840760,114.0005,111.8225,112.7338,76331,2022-07-15 04:00:00
972,113.44,109.91,33353985,114.8,109.3,111.8256,478638,2022-07-18 04:00:00
973,111.73,114.62,30992331,114.81,110.5,113.3012,398487,2022-07-19 04:00:00
974,114.06,114.7,26780088,116.33,113.26,114.8041,326793,2022-07-20 04:00:00
975,115.09,115.04,27267848,115.21,111.91,114.0603,289601,2022-07-21 04:00:00
976,111.81,108.36,44455279,113.18,107.6,109.4594,441009,2022-07-22 04:00:00
977,108.88,108.21,28279942,110.58,107.01,108.4696,337591,2022-07-25 04:00:00
978,107.43,105.44,36614580,107.74,104.76,106.3192,390951,2022-07-26 04:00:00
979,109.6,113.6,41474618,114.4,108.42,112.3765,388731,2022-07-27 04:00:00
980,112.8,114.59,23303844,114.7,111.851,113.6466,242734,2022-07-28 04:00:00
981,113.4,116.64,31336183,116.9,113.23,115.6223,253752,2022-07-29 04:00:00
982,115.53,115.48,22856202,117.12,114.69,115.8184,250736,2022-08-01 04:00:00
983,114.43,115.9,17911039,117.08,114.26,115.709,202014,2022-08-02 04:00:00
984,116.34,118.78,25302816,119.42,116.15,118.6642,285669,2022-08-03 04:00:00
985,118.3,118.87,15757698,119.5,117.71,118.6541,224502,2022-08-04 04:00:00
986,116.93,118.22,15607663,118.86,116.71,117.9346,197819,2022-08-05 04:00:00
987,119.12,118.14,17061112,120.86,117.83,119.0511,197051,2022-08-08 04:00:00
988,117.99,117.5,15424257,118.2,116.56,117.4652,176341,2022-08-09 04:00:00
989,119.59,120.65,20497021,121.78,119.36,120.6521,211089,2022-08-10 04:00:00
990,122.08,119.82,16671627,122.3402,119.55,120.7027,170590,2022-08-11 04:00:00
991,121.16,122.65,16121087,122.65,120.4001,121.7777,151889,2022-08-12 04:00:00
992,122.21,122.88,15524951,123.26,121.57,122.671,170095,2022-08-15 04:00:00
993,122.32,122.51,15626171,123.2276,121.535,122.4551,168530,2022-08-16 04:00:00
994,120.93,120.32,17589157,122.15,120.2,120.7922,186264,2022-08-17 04:00:00
995,120.23,120.86,15652029,121.69,119.5502,120.9027,170229,2022-08-18 04:00:00
996,119.87,118.12,20186983,120,117.67,118.5976,186000,2022-08-19 04:00:00
997,116.1,115.07,19316024,116.5,114.67,115.3099,209771,2022-08-22 04:00:00
998,114.32,114.77,14390691,115.93,114.3,115.0299,176663,2022-08-23 04:00:00
999,114.45,114.7,16051174,115.7171,113.78,114.8635,175571,2022-08-24 04:00:00
1000,115.15,117.7,14874666,117.78,115.05,116.7266,183730,2022-08-25 04:00:00
1001,115.81,111.3,31698668,116.6,111.22,112.7411,338795,2022-08-26 04:00:00
1002,110.78,110.34,20386142,111.96,109.81,110.779,274852,2022-08-29 04:00:00
1003,111.03,109.91,20548202,111.37,108.8,109.8323,280083,2022-08-30 04:00:00
1004,111.63,109.15,25897978,111.77,109.05,110.0033,225970,2022-08-31 04:00:00
1005,109.2,110.55,22784385,111.22,108.19,109.5773,278582,2022-09-01 04:00:00
1006,111.34,108.68,20548080,111.675,108.13,109.7567,229877,2022-09-02 04:00:00
1007,108.135,107.48,20565050,108.88,106.51,107.5645,246916,2022-09-06 04:00:00
1008,107.76,110.48,22987178,110.99,107.615,109.5904,248758,2022-09-07 04:00:00
1009,109.18,109.42,21660654,110.58,108.06,109.2992,210327,2022-09-08 04:00:00
1010,110.05,111.78,21745034,112,110,111.4266,233063,2022-09-09 04:00:00
1011,111.99,111.87,19732905,112.64,110.93,111.7621,211434,2022-09-12 04:00:00
1012,108.89,105.31,33014991,109.37,105,106.4268,359959,2022-09-13 04:00:00
1013,105.44,105.87,22115805,106.1,104.5,105.4361,273628,2022-09-14 04:00:00
1014,105.01,103.9,26494933,106.21,103.31,104.3597,293207,2022-09-15 04:00:00
1015,102.97,103.63,64540115,104.03,101.855,103.361,339945,2022-09-16 04:00:00
1016,102.54,103.85,19738603,104.02,102.37,103.1918,187371,2022-09-19 04:00:00
1017,102.88,101.83,24001668,103.17,101.12,102.1089,239257,2022-09-20 04:00:00
1018,102.24,100.01,26596757,103.49,99.99,101.453,293204,2022-09-21 04:00:00
1019,99.45,100.57,21272675,101.68,99.41,100.6479,248751,2022-09-22 04:00:00
1020,100.06,99.17,25656959,100.11,98.01,99.0387,310384,2022-09-23 04:00:00
1021,98.61,98.81,22437938,100.44,98.38,99.183,267317,2022-09-26 04:00:00
1022,99.91,98.09,24224988,100.46,97.34,98.4784,277678,2022-09-27 04:00:00
1023,98.02,100.74,24616999,101.4,97.8,99.9058,271224,2022-09-28 04:00:00
1024,99.3,98.09,21921520,99.3,96.52,97.6273,242161,2022-09-29 04:00:00
1025,97.73,96.15,26277832,99.494,96.03,97.1941,233598,2022-09-30 04:00:00
1026,97.22,99.3,24150028,99.97,97.02,98.8716,218982,2022-10-03 04:00:00
1027,101.04,102.41,22580931,102.72,101.04,102.1585,208083,2022-10-04 04:00:00
1028,100.69,102.22,18475515,102.74,99.74,101.2591,187053,2022-10-05 04:00:00
1029,101.5,102.24,17156240,103.73,101.5,102.5763,179039,2022-10-06 04:00:00
1030,100.65,99.57,24249910,101.42,99.21,99.9701,223159,2022-10-07 04:00:00
1031,99.85,98.71,16529897,99.99,97.87,98.8267,169496,2022-10-10 04:00:00
1032,98.25,98.05,21617727,100.12,97.25,98.5129,208262,2022-10-11 04:00:00
1033,98.27,98.3,17343431,99.6476,97.67,98.5998,166476,2022-10-12 04:00:00
1034,95.93,99.71,32812220,100.53,95.27,98.6531,320915,2022-10-13 04:00:00
1035,100.625,97.18,22624832,101.29,97.03,98.095,231781,2022-10-14 04:00:00
1036,99.52,100.78,23311604,101.77,99.51,100.9317,212207,2022-10-17 04:00:00
1037,103.94,101.39,21610541,104.22,100.65,101.7697,216130,2022-10-18 04:00:00
1038,100.7,100.29,21573686,101.6592,99.635,100.5161,208543,2022-10-19 04:00:00
1039,100.82,100.53,25125082,103,99.97,101.1792,251526,2022-10-20 04:00:00
1040,98.46,101.48,28988727,101.62,98.23,100.2016,265958,2022-10-21 04:00:00
1041,102.09,102.97,24680831,103.1,100.3,102.0649,245325,2022-10-24 04:00:00
1042,103.3,104.93,29910170,105.0999,103.02,103.3692,304798,2022-10-25 04:00:00
1043,96.76,94.82,71671814,98.54,94.57,96.4557,685331,2022-10-26 04:00:00
1044,94.31,92.6,54036485,95.17,91.9,92.987,548433,2022-10-27 04:00:00
1045,92.53,96.58,35696925,96.86,92.3225,94.8757,340790,2022-10-28 04:00:00
1046,95.78,94.66,29868714,96.35,94.38,94.8995,252530,2022-10-31 04:00:00
1047,95.59,90.5,43220599,96.165,90.43,92.1152,463769,2022-11-01 04:00:00
1048,90.91,87.07,43553551,91.3,87.01,89.1943,473707,2022-11-02 04:00:00
1049,86.345,83.49,48510364,86.55,83.45,84.7924,446664,2022-11-03 04:00:00
1050,85.51,86.7,40173284,86.73,83.88,85.5544,364364,2022-11-04 04:00:00
1051,87.34,88.65,26899879,88.94,86.96,88.0119,242634,2022-11-07 05:00:00
1052,89.16,88.91,30172001,90.405,87.65,89.1435,256158,2022-11-08 05:00:00
1053,88.545,87.4,26741896,89.49,87.3599,88.1178,229269,2022-11-09 05:00:00
1054,92.34,94.17,42371216,94.55,91.65,93.5902,340200,2022-11-10 05:00:00
1055,94.71,96.73,30569112,97.36,94.16,96.3556,282678,2022-11-11 05:00:00
1056,95.5,96.03,24170076,97.18,95.1125,96.092,224549,2022-11-14 05:00:00
1057,98.67,98.72,31830969,100.42,97.02,98.7429,312510,2022-11-15 05:00:00
1058,98.02,98.99,24660195,99.85,97.9015,98.9746,207418,2022-11-16 05:00:00
1059,97.18,98.5,21818732,99.48,97.1,98.2569,202370,2022-11-17 05:00:00
1060,99.01,97.8,24969880,99.16,96.74,97.7991,190917,2022-11-18 05:00:00
1061,97.56,95.83,18696874,98.72,95.67,96.6517,186524,2022-11-21 05:00:00
1062,96.16,97.33,18868850,97.5475,94.41,96.474,167902,2022-11-22 05:00:00
1063,97.34,98.82,17568859,99.0685,97.34,98.3702,155657,2022-11-23 05:00:00
1064,98.465,97.6,8555219,98.94,97.53,97.9261,79019,2022-11-25 05:00:00
1065,97.2,96.25,19981974,97.83,95.89,96.4816,176152,2022-11-28 05:00:00
1066,96,95.44,20220007,96.3901,94.39,95.4417,188349,2022-11-29 05:00:00
1067,95.12,101.45,39886074,101.45,94.67,99.462,276754,2022-11-30 05:00:00
1068,101.4,101.28,21771536,102.59,100.67,101.4798,204665,2022-12-01 05:00:00
1069,99.37,100.83,18821527,101.15,99.17,100.2905,174401,2022-12-02 05:00:00
1070,99.815,99.87,19955546,101.7499,99.355,100.3673,176245,2022-12-05 05:00:00
1071,99.67,97.31,20865623,100.21,96.7604,97.7831,191223,2022-12-06 05:00:00
1072,96.77,95.15,26631494,97.31,95.025,95.649,236142,2022-12-07 05:00:00
1073,95.69,93.95,25593232,95.87,93.8,94.3893,230304,2022-12-08 05:00:00
1074,93.9,93.07,21885308,94.49,93.02,93.7367,199679,2022-12-09 05:00:00
1075,93.09,93.56,27380948,93.8745,91.9,92.9014,235046,2022-12-12 05:00:00
1076,98.07,95.85,34788522,99.8,95.38,96.929,325493,2022-12-13 05:00:00
1077,95.54,95.31,26452939,97.22,93.94,95.8307,251425,2022-12-14 05:00:00
1078,93.54,91.2,28298756,94.03,90.43,91.5313,261022,2022-12-15 05:00:00
1079,91.2,90.86,48485507,91.75,90.01,90.8395,229345,2022-12-16 05:00:00
1080,90.88,89.15,23020537,91.2,88.925,89.7286,203766,2022-12-19 05:00:00
1081,88.73,89.63,20976846,89.78,88.04,89.2475,186340,2022-12-20 05:00:00
1082,89.73,90.25,20336387,90.915,88.91,90.1671,170624,2022-12-21 05:00:00
1083,88.93,88.26,23656066,89.18,86.9401,87.9788,202547,2022-12-22 05:00:00
1084,87.62,89.81,17797010,90.1,87.62,89.3545,160737,2022-12-23 05:00:00
1085,89.31,87.93,15470870,89.5,87.535,88.1841,149668,2022-12-27 05:00:00
1086,87.5,86.46,17879567,88.52,86.3701,87.0144,177367,2022-12-28 05:00:00
1087,87.03,88.95,18280660,89.365,86.99,88.7039,164227,2022-12-29 05:00:00
1088,87.365,88.73,19190296,88.83,87.03,88.0028,173796,2022-12-30 05:00:00
1089,89.83,89.7,20738457,91.55,89.02,89.829,202679,2023-01-03 05:00:00
1090,91.01,88.71,27046483,91.24,87.8,88.839,264218,2023-01-04 05:00:00
1091,88.07,86.77,23136084,88.21,86.56,87.2171,219917,2023-01-05 05:00:00
1092,87.36,88.16,26612628,88.47,85.57,87.3153,278483,2023-01-06 05:00:00
1093,89.195,88.8,22996681,90.83,88.58,89.6818,209291,2023-01-09 05:00:00
1094,86.72,89.24,22855590,89.475,86.7,88.6725,196156,2023-01-10 05:00:00
1095,90.06,92.26,25998844,92.45,89.74,91.5908,192588,2023-01-11 05:00:00
1096,92.4,91.91,22754216,92.62,90.57,91.9126,220534,2023-01-12 05:00:00
1097,91.528,92.8,18630709,92.98,90.93,92.1065,163892,2023-01-13 05:00:00
1098,92.78,92.16,22935823,92.97,90.84,92.0138,191878,2023-01-17 05:00:00
1099,92.94,91.78,19641622,93.588,91.4,92.1976,169584,2023-01-18 05:00:00
1100,91.39,93.91,28707653,94.4,91.38,93.5087,215934,2023-01-19 05:00:00
1101,95.95,99.28,53704763,99.42,95.91,98.1694,434787,2023-01-20 05:00:00
1102,99.13,101.21,31791782,101.4,98.75,100.6394,302587,2023-01-23 05:00:00
1103,99.55,99.21,27391372,101.09,98.7,99.6924,232159,2023-01-24 05:00:00
1104,97.2,96.73,30982100,97.72,95.262,96.2979,263951,2023-01-25 05:00:00
1105,98.28,99.16,24542060,99.21,96.82,98.4282,211430,2023-01-26 05:00:00
1106,99.05,100.71,28920354,101.58,98.97,100.5764,227225,2023-01-27 05:00:00
1107,98.745,97.95,24365142,99.4088,97.52,98.2964,199434,2023-01-30 05:00:00
1108,97.86,99.87,22306778,99.91,97.79,99.1956,178344,2023-01-31 05:00:00
1109,99.74,101.43,26392568,102.1899,98.42,100.3484,260113,2023-02-01 05:00:00
1110,106.79,108.8,46599527,108.82,106.54,107.5359,465447,2023-02-02 05:00:00
1111,103.51,105.22,36823421,108.02,103.3,105.7063,378155,2023-02-03 05:00:00
1112,102.685,103.47,25573046,104.7,102.21,103.3784,256179,2023-02-06 05:00:00
1113,103.63,108.04,33738828,108.67,103.5475,106.0281,316849,2023-02-07 05:00:00
1114,102.69,100,73468629,103.58,98.455,100.2948,686747,2023-02-08 05:00:00
1115,100.54,95.46,97798573,100.61,93.86,95.559,869632,2023-02-09 05:00:00
1116,95.74,94.86,49325275,97.02,94.53,95.3663,418697,2023-02-10 05:00:00
1117,95.01,95,43116559,95.35,94.05,94.763,358711,2023-02-13 05:00:00
1118,94.66,94.95,42513079,95.175,92.65,94.0919,401388,2023-02-14 05:00:00
1119,94.74,97.1,37029885,97.34,94.36,96.1403,338849,2023-02-15 05:00:00
1120,95.54,95.78,35642106,97.88,94.97,96.5432,292503,2023-02-16 05:00:00
1121,95.07,94.59,31095067,95.75,93.45,94.3131,263991,2023-02-17 05:00:00
1122,93.24,92.05,28367198,93.4149,92,92.4551,252085,2023-02-21 05:00:00
1123,91.934,91.8,29748335,92.36,90.87,91.8634,234707,2023-02-22 05:00:00
1124,92.13,91.07,32423720,92.13,90.01,90.9098,281894,2023-02-23 05:00:00
1125,89.63,89.35,31295619,90.13,88.86,89.3262,273657,2023-02-24 05:00:00
1126,90.09,90.1,22724262,90.4499,89.61,90.0419,206621,2023-02-27 05:00:00
1127,89.54,90.3,30546912,91.45,89.52,90.548,225069,2023-02-28 05:00:00
1128,90.16,90.51,26323876,91.2,89.85,90.4949,214927,2023-03-01 05:00:00
1129,89.86,92.31,23344562,92.48,89.77,91.2907,204827,2023-03-02 05:00:00
1130,92.74,94.02,30242538,94.11,92.66,93.6677,235539,2023-03-03 05:00:00
1131,94.36,95.58,28288206,96.3,94.3,95.5947,246871,2023-03-06 05:00:00
1132,95.42,94.17,24101536,96.09,93.8443,94.6803,220895,2023-03-07 05:00:00
1133,94.405,94.65,25395200,96.24,94.405,95.1812,240982,2023-03-08 05:00:00
1134,94.49,92.66,24438890,95.92,92.355,94.0516,245746,2023-03-09 05:00:00
1135,92.5,91.01,32849403,93.18,90.8,91.8166,350072,2023-03-10 05:00:00
1136,90.565,91.66,31508570,93.08,89.94,92.0366,335599,2023-03-13 04:00:00
1137,93.07,94.25,32303881,94.83,92.78,93.9671,284885,2023-03-14 04:00:00
1138,93.54,96.55,38367334,97.25,93.04,95.5039,350350,2023-03-15 04:00:00
1139,96.57,101.07,54572200,101.97,95.87,100.2799,502774,2023-03-16 04:00:00
1140,100.84,102.46,76140310,103.49,100.75,102.2229,437155,2023-03-17 04:00:00
1141,101.06,101.93,25978666,102.58,100.79,101.8688,266085,2023-03-20 04:00:00
1142,101.98,105.84,33122800,105.96,101.86,104.7001,283011,2023-03-21 04:00:00
1143,105.14,104.22,32336877,107.51,104.21,105.6854,327210,2023-03-22 04:00:00
1144,105.89,106.26,31385817,107.1009,105.41,106.3835,301275,2023-03-23 04:00:00
1145,105.74,106.06,25245010,106.16,104.74,105.7146,250029,2023-03-24 04:00:00
1146,105.32,103.06,25393417,105.4,102.63,103.7219,240894,2023-03-27 04:00:00
1147,103,101.36,24913480,103,100.28,101.124,240739,2023-03-28 04:00:00
1148,102.72,101.9,26148300,102.82,101.03,101.8403,248860,2023-03-29 04:00:00
1149,101.44,101.32,25009829,101.61,100.29,101.0925,222581,2023-03-30 04:00:00
1150,101.71,104,28107953,104.19,101.44,103.2761,238679,2023-03-31 04:00:00
1151,102.67,104.91,20719861,104.95,102.38,103.9159,190012,2023-04-03 04:00:00
1152,104.84,105.12,20377231,106.1,104.6,105.2342,204866,2023-04-04 04:00:00
1153,106.12,104.95,21864200,106.54,104.1021,104.9011,213287,2023-04-05 04:00:00
1154,105.77,108.9,34684150,109.63,104.815,107.7817,294412,2023-04-06 04:00:00
1155,107.39,106.95,19741517,107.97,105.6,106.7011,197779,2023-04-10 04:00:00
1156,106.92,106.12,18721278,107.22,105.28,106.21,198353,2023-04-11 04:00:00
1157,107.39,105.22,22761569,107.5874,104.97,105.8834,219281,2023-04-12 04:00:00
1158,106.47,108.19,21650747,108.265,106.44,107.7588,194987,2023-04-13 04:00:00
1159,107.69,109.46,20758686,109.58,107.59,108.8498,196192,2023-04-14 04:00:00
1160,105.43,106.42,29043443,106.71,105.32,106.0535,302129,2023-04-17 04:00:00
1161,107,105.12,17641369,107.05,104.78,105.6674,183165,2023-04-18 04:00:00
1162,104.215,105.02,16732016,105.725,103.8,104.8937,158827,2023-04-19 04:00:00
1163,104.65,105.9,22515331,106.8875,104.64,105.812,212385,2023-04-20 04:00:00
1164,106.09,105.91,22379018,106.64,105.485,105.9505,201462,2023-04-21 04:00:00
1165,106.05,106.78,21410908,107.32,105.36,106.6004,203066,2023-04-24 04:00:00
1166,106.61,104.61,31405059,107.44,104.56,106.0205,320039,2023-04-25 04:00:00
1167,105.56,104.45,37027268,107.02,103.27,105.045,396580,2023-04-26 04:00:00
1168,105.23,108.37,38230420,109.15,104.42,107.9371,348389,2023-04-27 04:00:00
1169,107.8,108.22,23957872,108.29,106.04,107.5516,227071,2023-04-28 04:00:00
1170,107.72,107.71,20926259,108.68,107.5,107.9752,194984,2023-05-01 04:00:00
1171,107.66,105.98,20343116,107.73,104.5,106.0089,211076,2023-05-02 04:00:00
1172,106.22,106.12,17116333,108.13,105.62,106.592,198128,2023-05-03 04:00:00
1173,106.16,105.21,19780637,106.3,104.7,105.4847,246918,2023-05-04 04:00:00
1174,105.32,106.215,20710627,106.44,104.7386,105.7624,216693,2023-05-05 04:00:00
1175,105.795,108.24,17266021,108.42,105.79,107.6016,195916,2023-05-08 04:00:00
1176,108.78,107.94,24782442,110.595,107.725,108.9356,290070,2023-05-09 04:00:00
1177,108.55,112.28,47521463,113.51,108.48,111.0469,553267,2023-05-10 04:00:00
1178,115.86,116.9,57114613,118.44,114.9301,117.2496,681159,2023-05-11 04:00:00
1179,117,117.92,31293778,118.26,116.55,117.4618,349221,2023-05-12 04:00:00
1180,116.49,116.96,22107865,118.795,116.48,117.3948,299114,2023-05-15 04:00:00
1181,116.83,120.09,32370113,121.2,116.83,119.7844,370876,2023-05-16 04:00:00
1182,120.18,121.48,26659564,122.28,119.46,120.9044,288047,2023-05-17 04:00:00
1183,121.56,123.52,27014468,123.9,121.49,122.9645,322016,2023-05-18 04:00:00
1184,124.2,123.25,30268864,126.479,122.72,123.8659,364383,2023-05-19 04:00:00
1185,123.51,125.87,29760236,127.05,123.45,125.9081,330978,2023-05-22 04:00:00
1186,124.93,123.29,24477945,125.42,123.05,124.099,265238,2023-05-23 04:00:00
1187,121.88,121.64,23087925,122.7499,120.75,121.7088,263225,2023-05-24 04:00:00
1188,125.21,124.35,33812730,125.98,122.9,124.4922,357967,2023-05-25 04:00:00
1189,124.065,125.43,25169036,126,123.29,125.1676,245416,2023-05-26 04:00:00
1190,126.29,124.64,27230726,126.38,122.89,124.529,329777,2023-05-30 04:00:00
1191,123.7,123.37,41548759,124.9,123.1,123.6419,279493,2023-05-31 04:00:00
1192,123.5,124.37,25017674,125.04,123.3,124.0531,247877,2023-06-01 04:00:00
1193,124.49,125.23,19367453,126.745,124.35,125.3646,207794,2023-06-02 04:00:00
1194,124.61,126.63,22672516,127.99,124.38,126.7919,256609,2023-06-05 04:00:00
1195,126.6,127.91,19450128,128.88,125.97,127.848,220928,2023-06-06 04:00:00
1196,127.575,122.94,34179348,129.55,122.63,124.2895,298179,2023-06-07 04:00:00
1197,122.585,122.67,24814996,123.73,122.01,122.7692,255128,2023-06-08 04:00:00
1198,122.56,122.87,20313676,124.285,122.42,123.2914,209979,2023-06-09 04:00:00
1199,123.395,124.35,22289632,124.75,122.35,123.6092,208649,2023-06-12 04:00:00
1200,125.65,124.43,19287650,125.86,123.845,124.6652,207651,2023-06-13 04:00:00
1201,123.8,124.38,24659620,124.79,122.16,123.8195,256810,2023-06-14 04:00:00
1202,123.88,125.79,24517071,126.16,123.14,124.9852,224598,2023-06-15 04:00:00
1203,126.7,124.06,56599200,126.7,123.79,124.6765,236937,2023-06-16 04:00:00
1204,123.535,123.85,22695528,125.175,122.83,123.8062,208425,2023-06-20 04:00:00
1205,123.235,121.26,22612002,123.41,120.86,121.6918,212448,2023-06-21 04:00:00
1206,120.66,123.87,20781888,123.935,119.6,122.3027,218659,2023-06-22 04:00:00
1207,122.04,123.02,29573123,123.44,121.86,122.8786,214282,2023-06-23 04:00:00
1208,121.4656,119.09,22822391,122.72,118.99,120.2248,236245,2023-06-26 04:00:00
1209,117.84,119.01,27222215,119.895,116.91,118.7017,271095,2023-06-27 04:00:00
1210,117.96,121.08,19753145,121.27,117.6,120.2944,216992,2023-06-28 04:00:00
1211,120.09,120.01,18517458,120.91,119.21,119.9927,190231,2023-06-29 04:00:00
1212,121.1,120.97,23871764,122.03,120.88,121.3002,222377,2023-06-30 04:00:00
1213,120.32,120.56,13888262,121.02,119.705,120.374,150617,2023-07-03 04:00:00
1214,120.06,122.63,17830347,123.37,120.06,122.4443,205078,2023-07-05 04:00:00
1215,120.64,120.93,17750181,121.1499,119.2499,120.4417,192930,2023-07-06 04:00:00
1216,120.89,120.14,20997665,121.75,120.09,120.8863,202568,2023-07-07 04:00:00
1217,119.07,116.87,32960078,119.07,116.64,117.3323,331959,2023-07-10 04:00:00
1218,116.76,117.71,18286571,118.225,115.83,117.43,196623,2023-07-11 04:00:00
1219,119.3,119.62,22059611,120.96,119,119.8107,215311,2023-07-12 04:00:00
1220,121.54,124.83,31535853,125.335,121.06,124.3071,300457,2023-07-13 04:00:00
1221,125.13,125.7,20499780,127.09,124.9,125.7791,223959,2023-07-14 04:00:00
1222,126.06,125.06,20675297,127.28,124.5,125.3239,208573,2023-07-17 04:00:00
1223,124.905,124.08,21071248,124.99,123.3,123.9981,200319,2023-07-18 04:00:00
1224,124.79,122.78,22313803,125.47,122.47,123.5633,248385,2023-07-19 04:00:00
1225,122.12,119.53,27541711,124.7,118.685,120.8341,295346,2023-07-20 04:00:00
1226,120.87,120.31,56474645,121.3,119.07,120.2407,265113,2023-07-21 04:00:00
1227,121.926,121.88,22312092,123.35,121.38,122.1357,232765,2023-07-24 04:00:00
1228,121.88,122.79,31820846,123.69,121.53,124.0628,343143,2023-07-25 04:00:00
1229,130.36,129.66,46216895,131.37,128.71,129.9937,468415,2023-07-26 04:00:00
1230,131.8,129.87,35931612,133.6,129.18,131.5584,351280,2023-07-27 04:00:00
1231,130.97,133.01,26971011,134.07,130.92,133.014,259817,2023-07-28 04:00:00
1232,133.01,133.11,18381891,133.83,132.13,132.9153,197858,2023-07-31 04:00:00
1233,130.855,131.89,22219012,132.92,130.75,131.8788,237574,2023-08-01 04:00:00
1234,129.84,128.64,22705778,130.42,127.85,128.9444,241906,2023-08-02 04:00:00
1235,128.37,128.77,15086132,129.77,127.775,128.8553,174081,2023-08-03 04:00:00
1236,129.6,128.54,20521852,131.93,128.315,129.7949,245418,2023-08-04 04:00:00
1237,129.51,131.94,17621041,132.06,129.43,131.1171,202129,2023-08-07 04:00:00
1238,130.98,131.84,16835952,131.94,130.13,131.3725,186233,2023-08-08 04:00:00
1239,132.19,130.15,17745218,132.47,129.505,130.8519,186475,2023-08-09 04:00:00
1240,131.97,130.21,17855681,132.647,130.035,131.0634,204029,2023-08-10 04:00:00
1241,129.202,130.17,15205465,130.44,128.75,129.7561,183702,2023-08-11 04:00:00
1242,129.85,131.83,17526195,131.91,129.59,131.3438,168174,2023-08-14 04:00:00
1243,131.59,130.27,14769173,131.99,129.819,130.7511,175597,2023-08-15 04:00:00
