MNST,open_price,close_price,trading_volume,highest_price,lowest_price,volume_weighted_avg_price,transaction_amt,date_time
795,42.49,42.73,4593964,42.9,42.46,42.6627,28307,2021-11-01 04:00:00
796,42.915,42.945,4239474,43.29,42.695,42.9681,27272,2021-11-02 04:00:00
797,43.035,43.66,5841650,43.695,43,43.5294,29992,2021-11-03 04:00:00
798,43.64,43.89,3834210,44.03,43.395,43.8629,25511,2021-11-04 04:00:00
799,45.215,45.815,8899250,45.945,44.935,45.6382,51070,2021-11-05 04:00:00
800,45.61,45.415,5537864,45.905,45.25,45.5003,30116,2021-11-08 05:00:00
801,45.41,45.88,4254456,46.015,45.09,45.7601,27596,2021-11-09 05:00:00
802,45.95,45.99,4288816,46.635,45.895,46.1926,29004,2021-11-10 05:00:00
803,46.045,46.135,3367698,46.355,45.925,46.1887,23947,2021-11-11 05:00:00
804,46.225,46.03,3980454,46.335,45.4875,46.0264,22812,2021-11-12 05:00:00
805,46.19,46.5,5327530,46.54,46.05,46.3621,29251,2021-11-15 05:00:00
806,46.675,46.165,4315064,46.905,46.13,46.474,24721,2021-11-16 05:00:00
807,46.105,45.7,4110488,46.235,45.6,45.7981,25498,2021-11-17 05:00:00
808,45.575,44.695,5120522,45.595,44.305,44.6769,28161,2021-11-18 05:00:00
809,44.695,44.65,3880022,44.995,44.475,44.7115,21906,2021-11-19 05:00:00
810,46.005,45.045,6418680,46.15,44.68,45.1666,33622,2021-11-22 05:00:00
811,45.055,44.31,5654644,45.255,43.545,44.1225,33299,2021-11-23 05:00:00
812,43.945,44.545,2990392,44.615,43.945,44.4573,19762,2021-11-24 05:00:00
813,44.49,43.525,2513976,44.495,43.385,43.745,16456,2021-11-26 05:00:00
814,43.605,43.425,3813414,43.7716,43.28,43.475,25555,2021-11-29 05:00:00
815,43.26,41.89,7082820,43.4,41.67,42.3432,43958,2021-11-30 05:00:00
816,42.275,40.53,6209380,42.425,40.46,41.2903,42647,2021-12-01 05:00:00
817,40.84,41.48,5599560,41.9,40.84,41.5558,31996,2021-12-02 05:00:00
818,41.66,41.85,4822402,41.93,41.2912,41.7375,30136,2021-12-03 05:00:00
819,42.3,42.855,3120430,42.94,41.9725,42.7477,23536,2021-12-06 05:00:00
820,42.975,44.185,7769468,44.395,42.975,44.0825,35720,2021-12-07 05:00:00
821,44.1,44.465,4618198,44.5125,43.765,44.239,27102,2021-12-08 05:00:00
822,44.0475,44.15,2984390,44.44,44.01,44.2489,18198,2021-12-09 05:00:00
823,44.51,44.775,5296806,45.005,44.3525,44.7094,27637,2021-12-10 05:00:00
824,44.75,44.89,3196712,45.155,44.425,44.8587,21743,2021-12-13 05:00:00
825,44.7,45.185,3964550,45.335,44.675,45.1222,25590,2021-12-14 05:00:00
826,45.24,45.605,5586466,45.65,44.82,45.2304,36539,2021-12-15 05:00:00
827,45.835,45.81,5437500,46.31,45.625,45.865,30942,2021-12-16 05:00:00
828,45.515,45.81,11594838,46.555,45.25,45.8946,37664,2021-12-17 05:00:00
829,45.365,45.82,5719296,45.89,44.8,45.5034,36539,2021-12-20 05:00:00
830,45.835,46.395,3091760,46.45,45.825,46.2974,24359,2021-12-21 05:00:00
831,46.345,46.74,2308130,46.765,46.185,46.6047,16783,2021-12-22 05:00:00
832,46.86,46.92,2444550,47.155,46.68,46.9532,16591,2021-12-23 05:00:00
833,47.01,47.4,2034142,47.455,47.01,47.3491,15045,2021-12-27 05:00:00
834,47.45,47.35,2137158,47.6567,47.175,47.3513,15065,2021-12-28 05:00:00
835,47.425,47.895,2588668,47.995,47.25,47.7908,15082,2021-12-29 05:00:00
836,48.14,47.695,2226582,48.21,47.625,47.8307,14615,2021-12-30 05:00:00
837,47.655,48.02,2210162,48.11,47.5,47.939,15413,2021-12-31 05:00:00
838,47.76,48.27,3686338,48.345,47.4425,48.084,19437,2022-01-03 05:00:00
839,48.205,48.87,4181568,48.98,48.205,48.7388,26413,2022-01-04 05:00:00
840,48.75,48.025,4738958,49.365,48,48.3767,27738,2022-01-05 05:00:00
841,47.8125,47.76,4969276,48.4,47.645,47.9481,29938,2022-01-06 05:00:00
842,47.68,47.03,3675262,47.855,47.01,47.2775,23722,2022-01-07 05:00:00
843,46.91,46.365,6309582,46.9325,45.575,46.0897,41740,2022-01-10 05:00:00
844,46.07,47.29,3742362,47.3675,45.775,46.9029,26034,2022-01-11 05:00:00
845,47.55,46.99,3743442,47.64,46.845,47.0409,20227,2022-01-12 05:00:00
846,47.175,47.185,4779258,47.525,46.83,47.1997,23225,2022-01-13 05:00:00
847,47.18,44.955,8028958,47.18,44.575,45.265,45571,2022-01-14 05:00:00
848,44.17,43.35,6206542,44.43,43.275,43.6514,46791,2022-01-18 05:00:00
849,43.425,43.365,5808160,43.735,43.095,43.3893,33788,2022-01-19 05:00:00
850,43.69,43.185,3938508,44.56,43.12,43.6442,27541,2022-01-20 05:00:00
851,43.27,42.81,6160536,43.875,42.76,43.1158,36007,2022-01-21 05:00:00
852,42.765,44.07,6855900,44.15,42.1,43.2541,46463,2022-01-24 05:00:00
853,43.475,43.165,5585806,43.65,42.69,43.1917,38778,2022-01-25 05:00:00
854,43.055,42.295,5077878,43.6195,42.04,42.6584,33233,2022-01-26 05:00:00
855,42.665,41.585,4751406,42.955,41.3502,41.9159,34406,2022-01-27 05:00:00
856,41.455,42.655,5212316,42.655,41,42.1484,32297,2022-01-28 05:00:00
857,42.63,43.36,4579642,43.395,42.405,43.1639,28948,2022-01-31 05:00:00
858,43.305,43.235,6964290,43.37,42.665,43.1281,31569,2022-02-01 05:00:00
859,43.565,43.605,4176374,43.9675,43.3,43.6319,24083,2022-02-02 05:00:00
860,43.205,43.04,6862274,43.49,42.91,43.1299,28994,2022-02-03 05:00:00
861,42.525,42.145,6169880,42.81,41.91,42.2473,35131,2022-02-04 05:00:00
862,42.26,42.27,3071918,42.565,42.08,42.2955,20286,2022-02-07 05:00:00
863,42.19,42.36,5139464,42.4925,41.88,42.2935,28637,2022-02-08 05:00:00
864,42.87,43.145,4356238,43.295,42.665,43.0813,25188,2022-02-09 05:00:00
865,42.495,41.915,6357748,42.52,41.605,42.0496,40077,2022-02-10 05:00:00
866,41.93,41.4,4233474,42.3675,41.275,41.6232,29832,2022-02-11 05:00:00
867,41.5,41.285,5872026,42.855,40.765,41.3188,38732,2022-02-14 05:00:00
868,42.5,41.39,7840346,42.565,40.96,41.6224,44486,2022-02-15 05:00:00
869,41.195,41.61,5330850,41.83,40.54,41.3055,37135,2022-02-16 05:00:00
870,41.445,41.07,4696026,41.45,40.645,41.0664,30493,2022-02-17 05:00:00
871,40.99,40.635,10591448,41.0441,40.225,40.6139,40449,2022-02-18 05:00:00
872,40.42,40.825,9145616,41.1,40.255,40.7946,40204,2022-02-22 05:00:00
873,40.9,39.705,6408368,40.995,39.605,40.121,40699,2022-02-23 05:00:00
874,39.445,40.175,9424676,40.205,38.185,39.3254,61990,2022-02-24 05:00:00
875,41.5,42.285,11672238,43.49,41.065,42.2083,65012,2022-02-25 05:00:00
876,41.49,42.2,8159418,42.475,41.43,42.0124,44077,2022-02-28 05:00:00
877,42.105,41.615,5382260,42.3225,41.3658,41.7811,38455,2022-03-01 05:00:00
878,41.74,41.875,3418894,42.16,41.39,41.8836,25404,2022-03-02 05:00:00
879,42.085,41.675,7623620,42.19,41.625,41.7218,24413,2022-03-03 05:00:00
880,41.47,40.66,7686212,41.47,40.44,40.6734,27466,2022-03-04 05:00:00
881,40.67,37.5,10949436,40.67,37.355,37.9626,47810,2022-03-07 05:00:00
882,37.36,36.245,8853494,37.835,35.8875,36.6565,54907,2022-03-08 05:00:00
883,37.285,38.34,7075046,38.58,37.125,38.2147,38157,2022-03-09 05:00:00
884,37.68,37.695,5517232,38.2475,37.035,37.6784,36132,2022-03-10 05:00:00
885,38.155,36.61,3375024,38.255,36.545,37.0101,24466,2022-03-11 05:00:00
886,36.88,36.615,3931708,37.39,36.565,36.8141,26919,2022-03-14 04:00:00
887,37.105,37.54,3991146,37.62,36.9945,37.4113,27465,2022-03-15 04:00:00
888,37.97,38.595,6021974,39.03,37.64,38.356,36296,2022-03-16 04:00:00
889,38.5475,39.14,4688548,39.22,38.245,38.9442,25349,2022-03-17 04:00:00
890,39.565,40.295,9555956,40.41,39.105,40.0214,37345,2022-03-18 04:00:00
891,39.98,39.5,4685584,40.105,38.915,39.3618,30860,2022-03-21 04:00:00
892,39.72,40.65,7084826,40.875,39.72,40.5954,41540,2022-03-22 04:00:00
893,40.435,39.025,5123478,40.45,38.925,39.2731,32544,2022-03-23 04:00:00
894,39.16,39.28,4443064,39.315,38.625,39.0972,26300,2022-03-24 04:00:00
895,39.53,39.35,3413166,39.635,39.03,39.3096,23829,2022-03-25 04:00:00
896,39.58,40.01,3321652,40.04,39.27,39.7321,22701,2022-03-28 04:00:00
897,40.71,41.29,5138404,41.79,40.325,41.2306,30884,2022-03-29 04:00:00
898,40.89,40.03,3895394,41.085,39.8,40.1195,24039,2022-03-30 04:00:00
899,40.215,39.95,5368766,40.485,39.935,40.0722,27448,2022-03-31 04:00:00
900,40.14,41.075,4550140,41.125,40.04,40.8317,31103,2022-04-01 04:00:00
901,40.98,41.3,4254210,41.385,40.57,41.1976,24255,2022-04-04 04:00:00
902,41.325,40.95,3999282,41.445,40.745,40.9605,21945,2022-04-05 04:00:00
903,40.515,40.41,4929554,40.91,39.58,40.3376,31058,2022-04-06 04:00:00
904,40.32,40.89,5247386,41.16,40.09,40.7668,27536,2022-04-07 04:00:00
905,40.83,40.81,6990588,41.56,40.26,40.9641,38816,2022-04-08 04:00:00
906,40.735,41.085,5691552,41.54,40.56,41.1754,36043,2022-04-11 04:00:00
907,41.315,41.345,5973136,41.71,41.0175,41.3044,38289,2022-04-12 04:00:00
908,41.24,42.005,5956812,42.28,41.24,41.968,36800,2022-04-13 04:00:00
909,42.06,41.295,12559700,42.245,40.95,41.4149,36261,2022-04-14 04:00:00
910,41.03,41.22,4420928,41.4125,40.865,41.114,26067,2022-04-18 04:00:00
911,41.185,41.9,3784212,41.99,41.025,41.8048,23729,2022-04-19 04:00:00
912,42.245,42.675,4205400,42.785,41.965,42.5368,29284,2022-04-20 04:00:00
913,43.015,43.44,8538124,44.015,42.905,43.5364,48416,2022-04-21 04:00:00
914,43.25,42.825,7973848,43.47,42.595,42.9544,42374,2022-04-22 04:00:00
915,42.825,43.34,7005228,43.395,41.81,42.7648,46605,2022-04-25 04:00:00
916,42.92,43.13,8401284,43.52,42.87,43.2099,48812,2022-04-26 04:00:00
917,42.995,43.375,7378552,43.71,42.865,43.3686,50028,2022-04-27 04:00:00
918,43.43,43.905,5343126,43.995,42.69,43.6088,34327,2022-04-28 04:00:00
919,43.625,42.84,6646076,43.91,42.62,43.0924,37027,2022-04-29 04:00:00
920,43.07,42.375,6969260,43.295,41.57,42.3668,41857,2022-05-02 04:00:00
921,42.755,41.96,5610254,42.755,41.5525,42.0117,37495,2022-05-03 04:00:00
922,41.905,43.325,7040194,43.435,41.675,42.6485,44037,2022-05-04 04:00:00
923,42.875,41.52,7849470,43.085,41.065,41.712,47377,2022-05-05 04:00:00
924,41.275,43.335,13271494,43.795,41.275,43.0531,77899,2022-05-06 04:00:00
925,42.685,41.785,9843260,43.243,41.1025,41.8936,60346,2022-05-09 04:00:00
926,42.445,42.07,5860750,42.64,41.535,42.0477,40625,2022-05-10 04:00:00
927,41.94,42.455,6959328,43.6575,41.695,42.8221,43076,2022-05-11 04:00:00
928,41.855,42.84,6359702,43.265,41.855,42.7647,38353,2022-05-12 04:00:00
929,43.055,44.445,6411192,44.575,42.93,44.1732,38242,2022-05-13 04:00:00
930,44.055,44.555,5451068,45.032,44.055,44.6568,35159,2022-05-16 04:00:00
931,44.88,44.615,4668356,45.105,44.04,44.4842,32624,2022-05-17 04:00:00
932,44.725,43.31,6415958,45.12,43.12,43.622,39663,2022-05-18 04:00:00
933,43.04,43.38,6509030,43.795,42.57,43.3922,47964,2022-05-19 04:00:00
934,43.555,43.815,7617706,43.99,42.9525,43.5545,44917,2022-05-20 04:00:00
935,44.345,43.525,5906426,44.445,43.19,43.5828,40101,2022-05-23 04:00:00
936,43.48,43.745,5670014,43.835,43.29,43.5474,40406,2022-05-24 04:00:00
937,43.53,43.865,3489314,44.065,43.4075,43.7474,28122,2022-05-25 04:00:00
938,43.985,44.365,3225856,44.7,43.9275,44.3901,27651,2022-05-26 04:00:00
939,44.55,44.835,4247178,44.855,44.3325,44.6587,31360,2022-05-27 04:00:00
940,44.7825,44.56,8209982,45,43.89,44.5952,34144,2022-05-31 04:00:00
941,44.41,44.025,3887582,44.485,43.48,43.961,31313,2022-06-01 04:00:00
942,44.24,45.17,5373950,45.195,43.7,44.7478,29607,2022-06-02 04:00:00
943,44.895,44.415,4682558,44.995,44.185,44.4333,28765,2022-06-03 04:00:00
944,45,45.68,7057306,45.925,44.9,45.4989,38195,2022-06-06 04:00:00
945,45.45,45.425,4724296,46,45.11,45.4382,29262,2022-06-07 04:00:00
946,45.17,45.12,3830834,45.465,44.99,45.1837,24752,2022-06-08 04:00:00
947,44.84,44.65,4228014,45.48,44.6115,44.9736,30481,2022-06-09 04:00:00
948,43.855,43.52,6134106,44.06,43.4275,43.6471,39631,2022-06-10 04:00:00
949,42.625,42.245,5873336,42.98,41.95,42.3228,40446,2022-06-13 04:00:00
950,42.88,44.03,9365166,44.18,42.88,43.7832,51862,2022-06-14 04:00:00
951,44.33,43.935,7452734,45.21,43.525,44.2758,54282,2022-06-15 04:00:00
952,43.385,43.945,8248034,44.285,42.645,43.7987,55169,2022-06-16 04:00:00
953,43.905,44.06,9618462,44.535,43.535,44.0416,44737,2022-06-17 04:00:00
954,44.42,45.42,5917654,45.78,44.015,45.1216,35449,2022-06-21 04:00:00
955,45.1,45.37,4964552,45.82,44.89,45.4763,31187,2022-06-22 04:00:00
956,45.78,46.09,3586124,46.35,45.5,46.0092,28943,2022-06-23 04:00:00
957,46.645,47.29,5943230,47.295,46.11,46.9704,37330,2022-06-24 04:00:00
958,47,47.105,4807390,47.1375,46.535,46.9718,33325,2022-06-27 04:00:00
959,47.085,45.405,7031084,47.365,45.195,45.9847,40297,2022-06-28 04:00:00
960,45.595,46.675,5137886,46.68,45.4175,46.4128,35579,2022-06-29 04:00:00
961,46.365,46.35,5145214,46.56,45.71,46.2633,32247,2022-06-30 04:00:00
962,46.085,47.295,3635246,47.345,45.96,46.9587,25509,2022-07-01 04:00:00
963,47.045,48.055,7247160,48.31,46.515,47.6674,47523,2022-07-05 04:00:00
964,48.125,48.695,7359288,49.26,48.125,48.7443,50420,2022-07-06 04:00:00
965,48.695,48.495,6708724,48.725,48.185,48.4648,43705,2022-07-07 04:00:00
966,48.495,48.74,6302398,49.005,47.95,48.4937,37336,2022-07-08 04:00:00
967,48.705,48.43,4199656,48.925,48.2375,48.4534,27237,2022-07-11 04:00:00
968,48.56,48.375,4246734,48.93,48.2175,48.5281,49185,2022-07-12 04:00:00
969,47.671,48.4,4381208,48.92,47.67,48.449,36694,2022-07-13 04:00:00
970,48.22,48.875,5582786,48.92,47.845,48.5967,41252,2022-07-14 04:00:00
971,48.985,48.575,12850512,49.475,48.14,48.6098,41993,2022-07-15 04:00:00
972,48.745,47.51,4577058,48.77,47.4475,48.0886,33811,2022-07-18 04:00:00
973,48,48.13,4869076,48.205,47.695,48.08,28470,2022-07-19 04:00:00
974,48.185,48.2,5166292,48.925,48.08,48.4248,31050,2022-07-20 04:00:00
975,48.3,47.885,4547498,48.495,47.4142,47.8021,28718,2022-07-21 04:00:00
976,47.955,47.535,3911154,48.05,47.08,47.4607,30139,2022-07-22 04:00:00
977,47.735,47.92,3755952,48.135,47.185,47.7806,28086,2022-07-25 04:00:00
978,47.955,47.945,3353226,48.135,47.67,47.9134,22527,2022-07-26 04:00:00
979,47.635,48.695,4548768,48.825,47.38,48.3054,34123,2022-07-27 04:00:00
980,48.75,49.455,3859772,49.545,48.47,49.1982,28060,2022-07-28 04:00:00
981,49.15,49.81,6023170,49.905,48.93,49.5197,32345,2022-07-29 04:00:00
982,49.28,49.245,6048052,49.51,48.835,49.2083,40224,2022-08-01 04:00:00
983,48.95,48.45,6194036,49.0425,48.025,48.4054,40802,2022-08-02 04:00:00
984,48.335,48.025,5958562,48.575,47.945,48.1826,37873,2022-08-03 04:00:00
985,47.885,48.18,6159270,48.21,47.555,47.9241,38274,2022-08-04 04:00:00
986,45.805,45.69,13870480,46.235,44.42,45.5706,83338,2022-08-05 04:00:00
987,45.86,44.715,5371260,46.01,44.5677,44.9073,42074,2022-08-08 04:00:00
988,44.39,44.405,12434440,44.49,43.6775,44.1524,63935,2022-08-09 04:00:00
989,44.94,44.91,7162038,45.775,44.7,45.0627,52488,2022-08-10 04:00:00
990,44.695,44.65,4177266,45.38,44.485,44.8898,32966,2022-08-11 04:00:00
991,44.685,45.01,5929768,45.07,44.4775,44.7687,39416,2022-08-12 04:00:00
992,45.08,45.895,3627578,46.09,45,45.8276,28393,2022-08-15 04:00:00
993,45.78,46.14,3047798,46.3775,45.5125,46.0362,27994,2022-08-16 04:00:00
994,45.88,45.755,2522484,46.055,45.565,45.7821,21351,2022-08-17 04:00:00
995,45.77,45.63,3331352,46.0878,45.52,45.8055,28887,2022-08-18 04:00:00
996,45.38,45.295,3818064,45.69,45.14,45.3815,25568,2022-08-19 04:00:00
997,45.005,44.795,4016626,45.19,44.69,44.8783,25875,2022-08-22 04:00:00
998,44.605,45.08,4434234,45.145,44.43,44.8807,33149,2022-08-23 04:00:00
999,45,45.215,2705362,45.33,44.88,45.1477,22635,2022-08-24 04:00:00
1000,45.205,45.59,3009044,45.65,45.115,45.4321,22596,2022-08-25 04:00:00
1001,45.545,44.575,4215568,45.665,44.53,44.8049,28819,2022-08-26 04:00:00
1002,44.3,44.295,3448872,44.675,43.945,44.3563,26562,2022-08-29 04:00:00
1003,44.375,44.265,4759128,44.445,43.79,44.1703,31432,2022-08-30 04:00:00
1004,44.545,44.415,6569134,44.8325,44.185,44.4752,34742,2022-08-31 04:00:00
1005,44.035,44.5,4628086,44.54,43.815,44.3098,31147,2022-09-01 04:00:00
1006,44.895,44.195,6926634,45.3475,43.9925,44.5317,41089,2022-09-02 04:00:00
1007,44.6825,44.295,4912734,45.345,44.205,44.614,39889,2022-09-06 04:00:00
1008,44.44,45.225,3490926,45.325,44.44,45.0024,24854,2022-09-07 04:00:00
1009,45.245,45.71,4455586,45.735,44.74,45.3803,28801,2022-09-08 04:00:00
1010,45.785,46.215,4955264,46.4675,45.7175,46.2013,38723,2022-09-09 04:00:00
1011,46.625,46.78,5500064,47.115,46.31,46.8275,38021,2022-09-12 04:00:00
1012,45.975,44.765,5612280,46.24,44.615,45.1735,40814,2022-09-13 04:00:00
1013,44.765,44.465,4387698,45,43.99,44.4023,36508,2022-09-14 04:00:00
1014,44.295,43.685,4034166,44.735,43.5525,43.9266,33380,2022-09-15 04:00:00
1015,43.62,43.62,8566744,43.82,43.215,43.5683,35334,2022-09-16 04:00:00
1016,43.535,43.925,3150166,44.085,43.335,43.8551,30265,2022-09-19 04:00:00
1017,43.68,43.85,2942366,44.045,43.345,43.7798,25292,2022-09-20 04:00:00
1018,44.08,43.52,4330538,44.8025,43.51,44.0204,34992,2022-09-21 04:00:00
1019,43.3375,43.385,3894352,43.75,43.33,43.4791,32674,2022-09-22 04:00:00
1020,43.235,43.545,4092040,43.585,43.075,43.3474,35426,2022-09-23 04:00:00
1021,43.555,43.955,5723622,44.45,43.535,43.9788,45566,2022-09-26 04:00:00
1022,44.175,43.675,5584750,44.785,43.5,43.9306,43521,2022-09-27 04:00:00
1023,43.885,44.7,5678422,44.99,43.585,44.3992,39977,2022-09-28 04:00:00
1024,44.58,44.005,5915258,44.965,43.54,43.9103,42459,2022-09-29 04:00:00
1025,44.23,43.48,5921594,44.515,43.41,43.9047,37170,2022-09-30 04:00:00
1026,43.76,44.535,4687570,44.77,43.56,44.3841,33656,2022-10-03 04:00:00
1027,45.075,45.825,4767550,45.87,45.0725,45.5381,34206,2022-10-04 04:00:00
1028,45.57,46.09,4270344,46.3075,45.275,45.9345,33237,2022-10-05 04:00:00
1029,46.035,45.87,4303102,46.565,45.76,46.026,31091,2022-10-06 04:00:00
1030,45.59,45.145,5551696,45.7125,44.97,45.1454,39974,2022-10-07 04:00:00
1031,45.325,45.51,4284964,45.7025,44.995,45.443,34972,2022-10-10 04:00:00
1032,45.3,44.73,7950712,45.505,44.685,44.9989,42999,2022-10-11 04:00:00
1033,45.12,44.785,5208412,45.365,44.765,44.9732,35675,2022-10-12 04:00:00
1034,43.885,45.04,8063462,45.4025,42.885,44.4921,50331,2022-10-13 04:00:00
1035,45.69,43.7,7404368,45.69,43.63,44.0998,46913,2022-10-14 04:00:00
1036,44.16,44.69,4544916,45.05,44.145,44.7032,35571,2022-10-17 04:00:00
1037,45.46,45.24,4377830,46.215,44.7325,45.2687,37158,2022-10-18 04:00:00
1038,45.045,44.12,4420460,45.165,44.0225,44.3529,32279,2022-10-19 04:00:00
1039,44.02,43.505,4407148,44.48,43.49,43.7485,35464,2022-10-20 04:00:00
1040,43.24,43.795,6638920,43.925,42.805,43.5911,46581,2022-10-21 04:00:00
1041,44.28,45.055,4304642,45.095,43.925,44.6924,31835,2022-10-24 04:00:00
1042,45.285,45.83,3277370,45.855,45.03,45.5771,27059,2022-10-25 04:00:00
1043,45.9,46.005,5018528,46.52,45.76,46.1342,34085,2022-10-26 04:00:00
1044,46.115,45.865,4959152,46.295,45.775,46.0028,37519,2022-10-27 04:00:00
1045,46,46.77,4341094,46.85,45.85,46.6243,35909,2022-10-28 04:00:00
1046,46.465,46.86,5903964,47.12,46.245,46.8388,40205,2022-10-31 04:00:00
1047,47.9,47.175,5388324,47.999,46.74,47.1387,38007,2022-11-01 04:00:00
1048,47.195,45.855,4571698,47.445,45.835,46.5587,38405,2022-11-02 04:00:00
1049,45.28,45.545,5182806,45.935,45.06,45.5519,42679,2022-11-03 04:00:00
1050,48.904,48.97,12367444,50.235,47.635,48.7674,88543,2022-11-04 04:00:00
1051,49.165,49.45,6082306,49.565,48.9075,49.2778,48885,2022-11-07 05:00:00
1052,49.25,48.93,5211410,49.675,48.51,49.1839,38095,2022-11-08 05:00:00
1053,48.855,48.115,3929326,48.955,48.05,48.4327,32282,2022-11-09 05:00:00
1054,49.35,49.65,6659294,49.765,48.495,49.3616,45532,2022-11-10 05:00:00
1055,49.5,49.06,5388758,49.655,48.11,48.8417,42361,2022-11-11 05:00:00
1056,49.255,48.46,3514644,49.295,48.38,48.8819,32619,2022-11-14 05:00:00
1057,49.225,49.07,6129804,49.41,48.46,48.9593,42348,2022-11-15 05:00:00
1058,49.395,49.595,4654442,49.71,49.2775,49.5554,29910,2022-11-16 05:00:00
1059,48.9651,49.48,3583180,49.72,48.75,49.4381,25182,2022-11-17 05:00:00
1060,49.7,49.85,4173568,49.94,49.1379,49.6065,26220,2022-11-18 05:00:00
1061,50,50.55,5098220,50.69,49.835,50.4367,38611,2022-11-21 05:00:00
1062,50.915,51.58,5983388,51.72,50.6351,51.3406,44978,2022-11-22 05:00:00
1063,51.86,51.965,3951982,52.21,51.725,51.9651,31234,2022-11-23 05:00:00
1064,51.945,51.685,1735152,51.975,51.65,51.7722,13516,2022-11-25 05:00:00
1065,51.865,50.94,4001482,52.2425,50.835,51.3434,31663,2022-11-28 05:00:00
1066,50.72,49.895,4698488,50.845,49.655,50.0531,37619,2022-11-29 05:00:00
1067,49.88,51.43,9048108,51.53,49.675,50.9922,49201,2022-11-30 05:00:00
1068,51.375,51.625,4230826,51.66,51.035,51.4922,37655,2022-12-01 05:00:00
1069,50.975,52.02,3374652,52.325,50.88,51.856,35605,2022-12-02 05:00:00
1070,51.39,51.085,3412938,51.51,50.84,51.1097,29910,2022-12-05 05:00:00
1071,51.275,50.72,3129836,51.6,50.5338,50.7718,29632,2022-12-06 05:00:00
1072,50.8,50.615,2356560,51.035,50.365,50.6393,20936,2022-12-07 05:00:00
1073,50.515,50.77,2147268,50.884,50.37,50.6957,19118,2022-12-08 05:00:00
1074,50.51,50.02,2733808,50.605,49.985,50.2037,26200,2022-12-09 05:00:00
1075,50.205,50.41,3051450,50.43,49.89,50.2691,26568,2022-12-12 05:00:00
1076,51.335,50.22,3328094,51.355,49.895,50.3443,32839,2022-12-13 05:00:00
1077,50.21,50.95,5544770,51.385,50.08,50.9091,45175,2022-12-14 05:00:00
1078,50.365,49.825,3933856,50.565,49.564,49.8563,33132,2022-12-15 05:00:00
1079,49.63,50.39,12221528,50.77,49.2077,50.228,40188,2022-12-16 05:00:00
1080,50.5,50.21,3345080,50.845,49.9527,50.3145,29554,2022-12-19 05:00:00
1081,50.25,50.58,3049848,50.795,50.1,50.537,23733,2022-12-20 05:00:00
1082,50.785,50.975,2477812,51.37,50.7736,51.0311,22438,2022-12-21 05:00:00
1083,50.595,50.405,3079264,50.73,49.665,50.2717,24546,2022-12-22 05:00:00
1084,50.73,50.63,1430634,50.76,50.235,50.5757,14906,2022-12-23 05:00:00
1085,50.895,51.005,3000262,51.215,50.5775,50.9987,21668,2022-12-27 05:00:00
1086,51.165,50.66,2243362,51.365,50.64,50.8581,20854,2022-12-28 05:00:00
1087,50.81,51.01,2207998,51.355,50.74,51.0794,20992,2022-12-29 05:00:00
1088,50.91,50.765,2288566,50.91,50.345,50.6546,21928,2022-12-30 05:00:00
1089,50.885,50.66,3013638,51.145,50.16,50.5969,25293,2023-01-03 05:00:00
1090,51.055,51.075,3488040,51.365,50.58,51.0374,29488,2023-01-04 05:00:00
1091,50.665,50.19,3698152,50.775,50.085,50.2992,27811,2023-01-05 05:00:00
1092,50.6,51.215,3881462,51.5725,50.505,51.2194,25076,2023-01-06 05:00:00
1093,51.13,50.575,3602024,51.54,50.435,50.9027,34576,2023-01-09 05:00:00
1094,50.54,50.265,4983664,51.1025,50.145,50.419,36821,2023-01-10 05:00:00
1095,50.48,50.845,3955254,50.895,50.03,50.6723,29574,2023-01-11 05:00:00
1096,50.81,50.02,4016644,50.81,49.9,50.2383,32689,2023-01-12 05:00:00
1097,49.766,51.04,4000434,51.09,49.766,50.7087,31125,2023-01-13 05:00:00
1098,51.375,51.085,5581716,51.855,51,51.2932,39264,2023-01-17 05:00:00
1099,51.425,50.37,6183932,51.575,50.225,50.7399,45054,2023-01-18 05:00:00
1100,50.62,49.93,4363702,50.68,49.78,50.0807,33135,2023-01-19 05:00:00
1101,49.67,50,4924228,50.05,49.3023,49.8363,33185,2023-01-20 05:00:00
1102,50.1,50.055,4096304,50.5275,49.785,50.0981,33000,2023-01-23 05:00:00
1103,50.095,51.51,4125034,51.55,50,51.196,36078,2023-01-24 05:00:00
1104,51,51.76,3646316,51.82,50.81,51.5093,32572,2023-01-25 05:00:00
1105,51.77,51.955,3764766,52.12,51.49,51.9226,29550,2023-01-26 05:00:00
1106,51.665,51.395,3150160,51.99,51.29,51.5095,27015,2023-01-27 05:00:00
1107,50.985,51.185,3318962,51.605,50.98,51.243,26911,2023-01-30 05:00:00
1108,51.38,52.04,3380696,52.105,51.245,51.801,26691,2023-01-31 05:00:00
1109,52,52.02,3991864,52.374,51.1475,51.81,34595,2023-02-01 05:00:00
1110,52.045,51.29,4698084,52.095,50.59,51.3079,41795,2023-02-02 05:00:00
1111,51.14,50.9,5191580,51.1775,50.05,50.6737,41964,2023-02-03 05:00:00
1112,50.905,51.41,2848602,51.6325,50.885,51.3777,26255,2023-02-06 05:00:00
1113,51.07,51.255,4249140,51.595,50.79,51.1897,29448,2023-02-07 05:00:00
1114,51.28,51.045,3241064,51.35,50.925,51.1019,25185,2023-02-08 05:00:00
1115,51.515,51.425,3070212,51.88,51.35,51.5534,29951,2023-02-09 05:00:00
