AAPL,open_price,close_price,trading_volume,highest_price,lowest_price,volume_weighted_avg_price,transaction_amt,date_time
832,175.85,176.28,68356567,176.8499,175.27,176.1477,502547,2021-12-23 05:00:00
833,177.085,180.33,74901582,180.42,177.07,179.0573,630107,2021-12-27 05:00:00
834,180.16,179.29,78894335,181.33,178.53,179.7048,631766,2021-12-28 05:00:00
835,179.33,179.38,62348931,180.63,178.14,179.4557,491790,2021-12-29 05:00:00
836,179.47,178.2,59773014,180.57,178.09,179.3744,498664,2021-12-30 05:00:00
837,178.085,177.57,64062261,179.23,177.26,177.8004,451687,2021-12-31 05:00:00
838,177.83,182.01,104677470,182.88,177.71,181.4156,772691,2022-01-03 05:00:00
839,182.63,179.7,99110438,182.94,179.12,180.5574,831890,2022-01-04 05:00:00
840,179.61,174.92,94535602,180.17,174.64,177.2884,848513,2022-01-05 05:00:00
841,172.7,172,96882954,175.3,171.64,173.08,960340,2022-01-06 05:00:00
842,172.89,172.17,86709147,174.14,171.03,172.4383,716881,2022-01-07 05:00:00
843,169.08,172.19,106754551,172.5,168.17,170.2886,956337,2022-01-10 05:00:00
844,172.32,175.08,76138312,175.18,170.82,173.6337,649652,2022-01-11 05:00:00
845,176.12,175.53,74805173,177.18,174.82,175.8343,642756,2022-01-12 05:00:00
846,175.78,172.19,84405760,176.62,171.79,173.9711,692343,2022-01-13 05:00:00
847,171.34,173.07,80440778,173.78,171.09,172.3612,672552,2022-01-14 05:00:00
848,171.51,169.8,91063979,172.54,169.405,170.5404,780899,2022-01-18 05:00:00
849,170,166.23,94814990,171.08,165.94,168.2999,824022,2022-01-19 05:00:00
850,166.98,164.51,91420515,169.68,164.18,167.0706,795585,2022-01-20 05:00:00
851,164.415,162.41,122824858,166.33,162.3,163.8807,1079476,2022-01-21 05:00:00
852,160.02,161.62,162706686,162.3,154.7,158.6897,1632710,2022-01-24 05:00:00
853,158.98,159.78,115777137,162.76,157.02,159.4274,1008306,2022-01-25 05:00:00
854,163.5,159.69,108275307,164.3894,157.82,161.41,1017706,2022-01-26 05:00:00
855,162.45,159.22,121954638,163.84,158.28,161.2969,1161003,2022-01-27 05:00:00
856,165.71,170.33,179435660,170.35,162.8,167.3083,1518049,2022-01-28 05:00:00
857,170.16,174.78,115522090,175,169.51,173.1568,933480,2022-01-31 05:00:00
858,174.01,174.61,85595911,174.84,172.31,173.7061,735250,2022-02-01 05:00:00
859,174.745,175.84,84914158,175.88,173.33,174.9413,676308,2022-02-02 05:00:00
860,174.48,172.9,89418074,176.2399,172.12,174.3835,724838,2022-02-03 05:00:00
861,171.68,172.39,82446700,174.1,170.68,172.3165,702966,2022-02-04 05:00:00
862,172.86,171.66,77251204,173.9458,170.95,172.4426,571410,2022-02-07 05:00:00
863,171.73,174.83,74829217,175.35,171.43,173.8127,634268,2022-02-08 05:00:00
864,176.05,176.28,71204538,176.65,174.9,175.8287,573996,2022-02-09 05:00:00
865,174.14,172.12,90715899,175.48,171.55,173.5408,761963,2022-02-10 05:00:00
866,172.33,168.64,98490687,173.08,168.04,170.1997,815714,2022-02-11 05:00:00
867,167.37,168.88,86185530,169.58,166.56,168.3917,757491,2022-02-14 05:00:00
868,170.97,172.79,64286317,172.95,170.25,171.6596,562851,2022-02-15 05:00:00
869,171.85,172.55,61139697,173.34,170.05,171.6489,543032,2022-02-16 05:00:00
870,171.03,168.88,69589344,171.91,168.47,170.1812,584118,2022-02-17 05:00:00
871,169.82,167.3,82772674,170.5413,166.19,167.7969,687677,2022-02-18 05:00:00
872,164.98,164.32,91148358,166.69,162.15,164.5551,897217,2022-02-22 05:00:00
873,165.54,160.07,90009247,166.15,159.75,162.1577,820313,2022-02-23 05:00:00
874,152.58,162.74,141147540,162.85,152,158.0144,1383829,2022-02-24 05:00:00
875,163.84,164.85,91974222,165.12,160.8738,163.7895,812155,2022-02-25 05:00:00
876,163.06,165.12,95056629,165.42,162.43,164.268,791485,2022-02-28 05:00:00
877,164.695,163.2,83468865,166.6,161.97,164.16,749653,2022-03-01 05:00:00
878,164.39,166.56,79724750,167.36,162.95,165.8095,668260,2022-03-02 05:00:00
879,168.47,166.23,76678441,168.91,165.55,166.918,651764,2022-03-03 05:00:00
880,164.49,163.17,83819592,165.55,162.1,163.398,743696,2022-03-04 05:00:00
881,163.36,159.3,96418845,165.02,159.04,161.4026,847057,2022-03-07 05:00:00
882,158.82,157.44,131139480,162.88,155.8,158.7737,1139149,2022-03-08 05:00:00
883,161.475,162.95,91445405,163.41,159.41,161.9446,733685,2022-03-09 05:00:00
884,160.2,158.52,105342033,160.39,155.98,158.0284,882861,2022-03-10 05:00:00
885,158.93,154.73,96917302,159.28,154.5,156.1598,880727,2022-03-11 05:00:00
886,151.45,150.62,108712111,154.12,150.1,151.683,969357,2022-03-14 04:00:00
887,150.9,155.09,92964302,155.57,150.38,153.4741,719955,2022-03-15 04:00:00
888,157.05,159.59,102300157,160,154.46,157.6528,833066,2022-03-16 04:00:00
889,158.61,160.62,75615376,161,157.63,159.4208,629003,2022-03-17 04:00:00
890,160.51,163.98,122610172,164.48,159.76,162.5971,713986,2022-03-18 04:00:00
891,163.51,165.38,95811352,166.35,163.015,164.7355,721125,2022-03-21 04:00:00
892,165.51,168.82,81532007,169.42,164.91,168.2308,638943,2022-03-22 04:00:00
893,167.99,170.21,98062674,172.64,167.65,170.7915,784481,2022-03-23 04:00:00
894,171.06,174.07,90131418,174.14,170.21,172.2655,688102,2022-03-24 04:00:00
895,173.88,174.72,80529356,175.28,172.75,174.0232,663600,2022-03-25 04:00:00
896,172.17,175.6,90371916,175.73,172,174.3754,716107,2022-03-28 04:00:00
897,176.69,178.96,99459940,179.01,176.34,177.8604,775943,2022-03-29 04:00:00
898,178.55,177.77,91340654,179.61,176.7,178.1191,695863,2022-03-30 04:00:00
899,177.84,174.61,103049285,178.03,174.4,175.8765,716272,2022-03-31 04:00:00
900,174.03,174.31,78251328,174.88,171.94,173.4143,661160,2022-04-01 04:00:00
901,174.57,178.44,76545983,178.49,174.44,177.4855,630374,2022-04-04 04:00:00
902,177.5,175.06,73401786,178.3,174.415,175.9791,621541,2022-04-05 04:00:00
903,172.36,171.83,89058782,173.63,170.13,171.7887,769485,2022-04-06 04:00:00
904,171.16,172.14,77594650,173.36,169.85,171.8049,628352,2022-04-07 04:00:00
905,171.78,170.09,76534208,171.78,169.2,170.5154,614848,2022-04-08 04:00:00
906,168.71,165.75,72246706,169.03,165.5,166.692,677210,2022-04-11 04:00:00
907,168.02,167.66,79265181,169.87,166.64,168.0916,678461,2022-04-12 04:00:00
908,167.39,170.4,70618925,171.04,166.77,169.6805,558072,2022-04-13 04:00:00
909,170.62,165.29,75069376,171.27,165.04,167.2264,596848,2022-04-14 04:00:00
910,163.92,165.07,69023941,166.5984,163.57,164.9284,576791,2022-04-18 04:00:00
911,165.02,167.4,67723833,167.82,163.91,166.5491,548306,2022-04-19 04:00:00
912,168.76,167.23,67929814,168.88,166.1,167.3492,595063,2022-04-20 04:00:00
913,168.91,166.42,87227768,171.53,165.91,168.8014,752017,2022-04-21 04:00:00
914,166.46,161.79,84875424,167.8699,161.5,164.2289,730001,2022-04-22 04:00:00
915,161.12,162.88,96017376,163.17,158.46,160.7032,925124,2022-04-25 04:00:00
916,162.25,156.8,95595226,162.34,156.72,158.6074,899965,2022-04-26 04:00:00
917,155.91,156.57,88063191,159.79,155.38,157.4448,777860,2022-04-27 04:00:00
918,159.25,163.64,130149192,164.515,158.93,161.8622,1126019,2022-04-28 04:00:00
919,161.84,157.65,131747495,166.2,157.25,160.7133,1032218,2022-04-29 04:00:00
920,156.71,157.96,123050000,158.23,153.27,156.0357,1154671,2022-05-02 04:00:00
921,158.15,159.48,88966526,160.71,156.32,158.8014,706626,2022-05-03 04:00:00
922,159.67,166.02,108206503,166.48,159.26,162.4245,873681,2022-05-04 04:00:00
923,163.85,156.77,130419230,164.08,154.95,158.143,1164746,2022-05-05 04:00:00
924,156.01,157.28,115494647,159.44,154.18,157.3298,1023008,2022-05-06 04:00:00
925,154.925,152.06,131577921,155.83,151.49,153.1029,1103707,2022-05-09 04:00:00
926,155.52,154.51,115366736,156.74,152.93,154.8376,988257,2022-05-10 04:00:00
927,153.5,146.5,142547625,155.45,145.81,149.4468,1310796,2022-05-11 04:00:00
928,142.77,142.56,182408091,146.2,138.8,142.066,1678454,2022-05-12 04:00:00
929,144.59,147.11,113990852,148.105,143.11,146.3255,920506,2022-05-13 04:00:00
930,145.55,145.54,86643781,147.5199,144.18,145.7814,699719,2022-05-16 04:00:00
931,148.86,149.24,78138254,149.77,146.68,148.443,609263,2022-05-17 04:00:00
932,146.85,140.82,109742890,147.3601,139.9,142.6901,982288,2022-05-18 04:00:00
933,139.88,137.35,135863540,141.66,136.6,138.66,1219746,2022-05-19 04:00:00
934,139.09,137.59,137392625,140.7,132.61,136.397,1133362,2022-05-20 04:00:00
935,137.79,143.11,117726265,143.26,137.65,141.4344,851032,2022-05-23 04:00:00
936,140.805,140.36,104132746,141.97,137.33,139.4136,812515,2022-05-24 04:00:00
937,138.43,140.52,92482696,141.785,138.34,140.0769,688316,2022-05-25 04:00:00
938,137.39,143.78,90601098,144.34,137.14,142.3902,670652,2022-05-26 04:00:00
939,145.39,149.64,91425110,149.68,145.26,148.1995,686376,2022-05-27 04:00:00
940,149.07,148.84,103718416,150.66,146.84,149.0998,706652,2022-05-31 04:00:00
941,149.9,148.71,74286635,151.74,147.68,149.3747,629251,2022-06-01 04:00:00
942,147.83,151.21,72348055,151.27,146.86,149.5215,574552,2022-06-02 04:00:00
943,146.9,145.38,88570289,147.97,144.46,145.8127,761195,2022-06-03 04:00:00
944,147.03,146.14,71598380,148.5689,144.9,146.6167,605199,2022-06-06 04:00:00
945,144.345,148.71,67808150,149,144.1,147.5529,527360,2022-06-07 04:00:00
946,148.58,147.96,53950201,149.8697,147.46,148.6118,430174,2022-06-08 04:00:00
947,147.08,142.64,69472976,147.95,142.53,145.3266,558178,2022-06-09 04:00:00
948,140.28,137.13,91566637,140.76,137.06,138.1785,826197,2022-06-10 04:00:00
949,132.87,131.88,122128099,135.2,131.44,133.128,1019929,2022-06-13 04:00:00
950,133.13,132.76,84784326,133.89,131.48,132.5738,674981,2022-06-14 04:00:00
951,134.29,135.43,91532972,137.34,132.16,134.625,733275,2022-06-15 04:00:00
952,132.08,130.06,107961508,132.39,129.04,130.4622,909222,2022-06-16 04:00:00
953,130.065,131.56,134520290,133.079,129.81,131.491,744035,2022-06-17 04:00:00
954,133.42,135.87,81000488,137.06,133.32,135.8508,604547,2022-06-21 04:00:00
955,134.79,135.35,73409234,137.76,133.91,135.8581,530526,2022-06-22 04:00:00
956,136.82,138.27,72433768,138.59,135.63,137.2859,554898,2022-06-23 04:00:00
957,139.9,141.66,88401837,141.91,139.77,140.8332,542278,2022-06-24 04:00:00
958,142.695,141.66,70207908,143.49,140.965,142.0413,516175,2022-06-27 04:00:00
959,142.13,137.44,67315328,143.422,137.325,139.3752,546240,2022-06-28 04:00:00
960,137.46,139.23,66242411,140.67,136.67,139.2737,572553,2022-06-29 04:00:00
961,137.25,136.72,98964467,138.37,133.7737,136.476,710706,2022-06-30 04:00:00
962,136.04,138.93,71051552,139.04,135.66,137.4774,558680,2022-07-01 04:00:00
963,137.77,141.56,73429641,141.61,136.93,139.7669,601960,2022-07-05 04:00:00
964,141.355,142.92,74064254,144.12,141.08,142.5582,585624,2022-07-06 04:00:00
965,143.29,146.35,66253709,146.55,143.28,145.6754,539961,2022-07-07 04:00:00
966,145.265,147.04,64543598,147.55,145,146.6409,520274,2022-07-08 04:00:00
967,145.67,144.87,63305113,146.64,143.78,145.1524,496267,2022-07-11 04:00:00
968,145.76,145.86,77588759,148.45,145.05,146.7948,579531,2022-07-12 04:00:00
969,142.99,145.49,71185560,146.45,142.1201,145.1932,559357,2022-07-13 04:00:00
970,144.08,148.47,78140744,148.95,143.25,146.591,614951,2022-07-14 04:00:00
971,149.78,150.17,76259931,150.86,148.2,149.5097,550061,2022-07-15 04:00:00
972,150.74,147.07,81380868,151.57,146.7,149.0297,620449,2022-07-18 04:00:00
973,147.92,151,82969067,151.23,146.91,149.7493,576469,2022-07-19 04:00:00
974,151.12,153.04,64823413,153.72,150.37,152.6255,523491,2022-07-20 04:00:00
975,154.5,155.35,65064436,155.57,151.94,154.3545,522802,2022-07-21 04:00:00
976,155.39,154.09,66675373,156.28,153.41,154.6233,527310,2022-07-22 04:00:00
977,154.01,152.95,53580745,155.04,152.28,153.3004,487391,2022-07-25 04:00:00
978,152.265,151.6,55099091,153.085,150.8,151.6799,472001,2022-07-26 04:00:00
979,152.58,156.79,78620688,157.33,152.16,155.2412,579181,2022-07-27 04:00:00
980,156.98,157.35,81378731,157.64,154.41,157.4654,738631,2022-07-28 04:00:00
981,161.24,162.51,101763760,163.63,159.5,162.249,773742,2022-07-29 04:00:00
982,161.01,161.51,67778379,163.59,160.89,162.1045,594290,2022-08-01 04:00:00
983,160.1,160.01,59907025,162.41,159.63,160.6921,543549,2022-08-02 04:00:00
984,160.84,166.13,82507488,166.59,160.75,164.9105,682781,2022-08-03 04:00:00
985,166.005,165.81,55474144,167.19,164.43,165.5946,525012,2022-08-04 04:00:00
986,163.21,165.35,56696985,165.85,163,164.7432,491310,2022-08-05 04:00:00
987,166.37,164.87,60362338,167.81,164.2,165.8939,540017,2022-08-08 04:00:00
988,164.02,164.92,63075503,165.82,163.25,164.8395,480552,2022-08-09 04:00:00
989,167.68,169.24,70170540,169.34,166.9,168.3496,559789,2022-08-10 04:00:00
990,170.06,168.49,57142109,170.99,168.19,169.3737,507914,2022-08-11 04:00:00
991,169.82,172.1,68039382,172.17,169.4,171.0754,557624,2022-08-12 04:00:00
992,171.52,173.19,54091694,173.39,171.345,172.6254,501625,2022-08-15 04:00:00
993,172.78,173.03,56377050,173.71,171.6618,172.7427,515134,2022-08-16 04:00:00
994,172.77,174.55,79542037,176.15,172.57,174.3135,686577,2022-08-17 04:00:00
995,173.75,174.15,62290075,174.9,173.12,174.1366,545655,2022-08-18 04:00:00
996,173.03,171.52,70336995,173.74,171.3101,172.2302,573126,2022-08-19 04:00:00
997,169.69,167.57,68975809,169.86,167.135,168.2677,620800,2022-08-22 04:00:00
998,167.08,167.23,54147079,168.71,166.65,167.6231,494686,2022-08-23 04:00:00
999,167.32,167.53,53841524,168.11,166.245,167.3144,476970,2022-08-24 04:00:00
1000,168.78,170.03,51218209,170.14,168.35,169.3503,465398,2022-08-25 04:00:00
1001,170.57,163.62,78960980,171.05,163.56,165.9997,722008,2022-08-26 04:00:00
1002,161.145,161.38,73313953,162.9,159.82,161.5291,640593,2022-08-29 04:00:00
1003,162.13,158.91,77906197,162.56,157.72,159.2926,644671,2022-08-30 04:00:00
1004,160.305,157.22,87991091,160.58,157.14,158.3972,606827,2022-08-31 04:00:00
1005,156.64,157.96,74229896,158.42,154.67,156.5232,654667,2022-09-01 04:00:00
1006,159.75,155.81,76807768,160.362,154.965,157.6597,646414,2022-09-02 04:00:00
1007,156.47,154.53,73714843,157.09,153.69,155.012,687436,2022-09-06 04:00:00
1008,154.825,155.96,87293824,156.67,153.61,155.306,696954,2022-09-07 04:00:00
1009,154.64,154.46,84909447,156.36,152.68,154.3949,697264,2022-09-08 04:00:00
1010,155.47,157.37,68081006,157.82,154.75,156.6625,532851,2022-09-09 04:00:00
1011,159.59,163.43,104955962,164.26,159.3,162.4763,801512,2022-09-12 04:00:00
1012,159.9,153.84,122651554,160.54,153.37,156.1544,1018108,2022-09-13 04:00:00
1013,154.785,155.31,87935409,157.1,153.6106,155.2607,716065,2022-09-14 04:00:00
1014,154.65,152.37,90481110,155.24,151.38,153.0058,741143,2022-09-15 04:00:00
1015,151.21,150.7,160940131,151.35,148.37,150.2326,850351,2022-09-16 04:00:00
1016,149.31,154.48,81474246,154.56,149.1,152.5543,671956,2022-09-19 04:00:00
1017,153.4,156.9,107639796,158.08,153.08,156.1314,792170,2022-09-20 04:00:00
1018,157.34,153.72,101696790,158.74,153.6,156.2959,785023,2022-09-21 04:00:00
1019,152.38,152.74,86652542,154.47,150.91,152.5709,686879,2022-09-22 04:00:00
1020,151.19,150.43,96029909,151.47,148.56,150.0222,766882,2022-09-23 04:00:00
1021,149.66,150.77,93339409,153.7701,149.64,151.5222,747666,2022-09-26 04:00:00
1022,152.74,151.76,84282741,154.72,149.945,152.1335,683776,2022-09-27 04:00:00
1023,147.64,149.84,146661387,150.6414,144.84,147.5981,1142717,2022-09-28 04:00:00
1024,146.1,142.48,128138237,146.72,140.68,142.9002,1067281,2022-09-29 04:00:00
1025,141.28,138.2,124910274,143.1,138,140.3818,947003,2022-09-30 04:00:00
1026,138.21,142.45,114311663,143.07,137.685,141.2135,838786,2022-10-03 04:00:00
1027,145.03,146.1,87780064,146.22,144.26,145.4907,687504,2022-10-04 04:00:00
1028,144.075,146.4,79269968,147.38,143.01,145.2495,605861,2022-10-05 04:00:00
1029,145.81,145.43,68308669,147.54,145.22,146.0741,538671,2022-10-06 04:00:00
1030,142.54,140.09,85925559,143.1,139.445,140.7932,666459,2022-10-07 04:00:00
1031,140.42,140.42,74899002,141.89,138.5729,140.1978,620863,2022-10-10 04:00:00
1032,139.9,138.98,77001872,141.35,138.22,139.5393,608882,2022-10-11 04:00:00
1033,139.13,138.34,69933744,140.36,138.16,139.0968,553185,2022-10-12 04:00:00
1034,134.99,142.99,113223975,143.59,134.37,139.7607,874139,2022-10-13 04:00:00
1035,144.31,138.38,88597969,144.52,138.19,139.9229,689680,2022-10-14 04:00:00
1036,141.065,142.41,85250639,142.9,140.27,141.9529,634583,2022-10-17 04:00:00
1037,145.49,143.75,99130632,146.7,140.61,144.0619,785416,2022-10-18 04:00:00
1038,141.69,143.86,61757790,144.9492,141.5,143.4441,511348,2022-10-19 04:00:00
1039,143.02,143.39,64521989,145.89,142.65,144.2072,517760,2022-10-20 04:00:00
1040,142.87,147.27,86548459,147.8479,142.649,145.5191,621571,2022-10-21 04:00:00
1041,147.185,149.45,75981918,150.23,146,148.3743,653020,2022-10-24 04:00:00
1042,150.09,152.34,74682290,152.49,149.36,151.4347,581421,2022-10-25 04:00:00
1043,150.96,149.35,87883672,151.99,148.04,150.0488,694793,2022-10-26 04:00:00
1044,148.07,144.8,109161970,149.046,144.13,145.3119,944053,2022-10-27 04:00:00
1045,148.2,155.74,164762371,157.5,147.82,154.5822,1228075,2022-10-28 04:00:00
1046,153.155,153.34,97932271,154.24,151.92,153.2791,726843,2022-10-31 04:00:00
1047,155.08,150.65,80379345,155.45,149.13,150.9807,650595,2022-11-01 04:00:00
1048,148.945,145.03,93604623,152.17,145,148.2186,788400,2022-11-02 04:00:00
1049,142.06,138.88,97917166,142.8,138.75,140.1145,871800,2022-11-03 04:00:00
1050,142.09,138.38,140494796,142.67,134.38,137.3583,1161631,2022-11-04 04:00:00
1051,137.11,138.92,83364228,139.145,135.671,137.4671,715005,2022-11-07 05:00:00
1052,140.41,139.5,89908477,141.43,137.49,139.5702,637312,2022-11-08 05:00:00
1053,138.5,134.87,74903262,138.55,134.5933,135.9897,632982,2022-11-09 05:00:00
1054,141.24,146.87,118854028,146.87,139.5,144.1322,875048,2022-11-10 05:00:00
1055,145.82,149.7,93966273,150.01,144.37,148.1929,742241,2022-11-11 05:00:00
1056,148.97,148.28,73374114,150.28,147.43,148.7236,576289,2022-11-14 05:00:00
1057,152.215,150.04,89868332,153.59,148.5613,151.2356,703669,2022-11-15 05:00:00
1058,149.13,148.79,64218266,149.87,147.29,148.6596,472247,2022-11-16 05:00:00
1059,146.43,150.72,80389400,151.48,146.15,149.706,563714,2022-11-17 05:00:00
1060,152.305,151.29,74829573,152.7,149.97,151.1944,514103,2022-11-18 05:00:00
1061,150.16,148.01,58724070,150.37,147.715,148.4817,504777,2022-11-21 05:00:00
1062,148.13,150.18,51804132,150.42,146.925,149.1957,405185,2022-11-22 05:00:00
1063,149.45,151.07,58283895,151.83,149.34,150.7871,444423,2022-11-23 05:00:00
1064,148.305,148.11,35195860,148.88,147.12,148.1668,319570,2022-11-25 05:00:00
1065,145.14,144.22,69346522,146.64,143.38,144.782,614357,2022-11-28 05:00:00
1066,144.29,141.17,83736803,144.81,140.355,142.0517,713280,2022-11-29 05:00:00
1067,141.395,148.03,111314880,148.72,140.55,145.1721,707647,2022-11-30 05:00:00
1068,148.21,148.31,71250416,149.13,146.61,148.105,525985,2022-12-01 05:00:00
1069,145.96,147.81,65438446,148,145.65,146.8594,464550,2022-12-02 05:00:00
1070,147.77,146.63,68826442,150.9199,145.77,147.6384,586791,2022-12-05 05:00:00
1071,147.075,142.91,64727186,147.3,141.92,143.7902,537304,2022-12-06 05:00:00
1072,142.19,140.94,69721094,143.37,140,141.1601,565392,2022-12-07 05:00:00
1073,142.36,142.65,62128338,143.52,141.1,142.5153,456121,2022-12-08 05:00:00
1074,142.34,142.16,76084511,145.57,140.9,143.2204,530236,2022-12-09 05:00:00
1075,142.7,144.49,70462654,144.5,141.06,143.0063,492710,2022-12-12 05:00:00
1076,149.5,145.47,93486161,149.9692,144.24,146.5933,706525,2022-12-13 05:00:00
1077,145.35,143.21,82211182,146.655,141.16,144.2495,597870,2022-12-14 05:00:00
1078,141.11,136.5,98463907,141.8,136.025,137.6359,879346,2022-12-15 05:00:00
1079,136.685,134.51,160063600,137.65,133.73,134.9476,821076,2022-12-16 05:00:00
1080,135.11,132.37,79592614,135.2,131.32,132.4667,705820,2022-12-19 05:00:00
1081,131.39,132.3,77430718,133.25,129.89,131.8489,640693,2022-12-20 05:00:00
1082,132.98,135.45,85927993,136.81,132.75,135.315,588684,2022-12-21 05:00:00
1083,134.352,132.23,77696108,134.56,130.3,131.8997,643294,2022-12-22 05:00:00
1084,130.92,131.86,63802893,132.415,129.64,131.1521,541274,2022-12-23 05:00:00
1085,131.38,130.03,69007830,131.41,128.72,129.9522,608331,2022-12-27 05:00:00
1086,129.67,126.04,85438391,131.0275,125.87,127.5918,762246,2022-12-28 05:00:00
1087,127.99,129.61,75501810,130.4814,127.73,129.4879,598204,2022-12-29 05:00:00
1088,128.41,129.93,76204209,129.95,127.43,128.8013,592655,2022-12-30 05:00:00
1089,130.28,125.07,112117471,130.9,124.17,125.725,1021065,2023-01-03 05:00:00
1090,126.89,126.36,89100633,128.6557,125.08,126.6464,770042,2023-01-04 05:00:00
1091,127.13,125.02,80716808,127.77,124.76,126.0883,665458,2023-01-05 05:00:00
1092,126.01,129.62,87754715,130.29,124.89,128.1982,711520,2023-01-06 05:00:00
1093,130.465,130.15,70790813,133.41,129.89,131.6292,645365,2023-01-09 05:00:00
1094,130.26,130.73,63896155,131.2636,128.12,129.822,554940,2023-01-10 05:00:00
1095,131.25,133.49,69458949,133.51,130.46,132.3081,561278,2023-01-11 05:00:00
1096,133.88,133.41,71379648,134.26,131.44,133.171,635331,2023-01-12 05:00:00
1097,132.03,134.76,57809719,134.92,131.66,133.6773,537385,2023-01-13 05:00:00
1098,134.83,135.94,63612627,137.29,134.13,135.7587,595831,2023-01-17 05:00:00
1099,136.815,135.21,69672800,138.61,135.03,136.3316,578304,2023-01-18 05:00:00
1100,134.08,135.27,58280413,136.25,133.77,134.9653,491674,2023-01-19 05:00:00
1101,135.28,137.87,80200655,138.02,134.22,136.3762,552230,2023-01-20 05:00:00
1102,138.12,141.11,81760313,143.315,137.9,141.2116,719288,2023-01-23 05:00:00
1103,140.305,142.53,66435142,143.16,140.3,142.0507,498679,2023-01-24 05:00:00
1104,140.89,141.86,65799349,142.43,138.81,140.7526,536505,2023-01-25 05:00:00
1105,143.17,143.96,54105068,144.25,141.9,143.3429,472135,2023-01-26 05:00:00
1106,143.155,145.93,70547743,147.23,143.08,145.8365,560022,2023-01-27 05:00:00
1107,144.955,143,64015274,145.55,142.85,143.6524,551111,2023-01-30 05:00:00
1108,142.7,144.29,65874459,144.34,142.28,143.6473,468170,2023-01-31 05:00:00
1109,143.97,145.43,77663426,146.61,141.32,143.8723,693374,2023-02-01 05:00:00
1110,148.9,150.82,118338980,151.18,148.17,149.3764,996203,2023-02-02 05:00:00
1111,148.03,154.5,154338835,157.38,147.83,154.2437,1141350,2023-02-03 05:00:00
1112,152.575,151.73,69771906,153.1,150.78,152.0939,583517,2023-02-06 05:00:00
1113,150.64,154.65,83322551,155.23,150.64,153.4202,661767,2023-02-07 05:00:00
1114,153.88,151.92,63620079,154.58,151.168,152.3636,524140,2023-02-08 05:00:00
1115,153.775,150.87,55994243,154.33,150.42,152.2769,471973,2023-02-09 05:00:00
1116,149.46,151.01,57388108,151.3401,149.22,150.4054,443405,2023-02-10 05:00:00
1117,150.952,153.85,62199013,154.26,150.92,153.231,506668,2023-02-13 05:00:00
1118,152.12,153.2,61664023,153.77,150.86,152.5956,528566,2023-02-14 05:00:00
1119,153.11,155.33,65665252,155.5,152.88,154.4536,520574,2023-02-15 05:00:00
1120,153.51,153.71,68167942,156.33,153.3475,154.7143,516187,2023-02-16 05:00:00
1121,152.35,152.55,59105618,153,150.85,152.0451,468580,2023-02-17 05:00:00
1122,150.2,148.48,58217230,151.3,148.405,149.3501,509342,2023-02-21 05:00:00
1123,148.87,148.91,51008155,149.95,147.16,148.5494,429775,2023-02-22 05:00:00
1124,150.09,149.4,48392049,150.34,147.24,148.8407,425159,2023-02-23 05:00:00
1125,147.11,146.71,55469606,147.19,145.7202,146.3861,472221,2023-02-24 05:00:00
1126,147.71,147.92,44998470,149.17,147.45,148.1344,418069,2023-02-27 05:00:00
1127,147.05,147.41,50546998,149.08,146.83,147.7996,383779,2023-02-28 05:00:00
1128,146.83,145.31,55478991,147.2285,145.01,145.868,461613,2023-03-01 05:00:00
1129,144.38,145.91,52279761,146.71,143.9,145.1652,413238,2023-03-02 05:00:00
1130,148.045,151.03,70725339,151.11,147.33,150.0304,558706,2023-03-03 05:00:00
1131,153.785,153.83,87558028,156.3,153.46,154.6895,691990,2023-03-06 05:00:00
1132,153.7,151.6,56136378,154.0299,151.13,152.2768,496631,2023-03-07 05:00:00
1133,152.81,152.87,47204791,153.47,151.83,152.6973,405203,2023-03-08 05:00:00
1134,153.559,150.59,53833122,154.535,150.225,152.4689,480909,2023-03-09 05:00:00
1135,150.21,148.5,68559600,150.94,147.6096,149.0716,611457,2023-03-10 05:00:00
1136,147.805,150.47,84457122,153.14,147.7,151.1835,760660,2023-03-13 04:00:00
1137,151.28,152.59,72045893,153.4,150.1,152.1061,565196,2023-03-14 04:00:00
1138,151.19,152.99,77167866,153.245,149.92,151.7861,703116,2023-03-15 04:00:00
1139,152.16,155.85,76206919,156.46,151.64,154.813,676097,2023-03-16 04:00:00
1140,156.08,155,98944633,156.74,154.28,155.3402,615778,2023-03-17 04:00:00
1141,155.07,157.4,72711415,157.82,154.15,156.6059,628984,2023-03-20 04:00:00
1142,157.32,159.28,73938285,159.4,156.54,158.3406,590982,2023-03-21 04:00:00
1143,159.3,157.83,75349311,162.14,157.81,159.6832,656865,2023-03-22 04:00:00
1144,158.83,158.93,67482060,161.5501,157.68,159.5685,614268,2023-03-23 04:00:00
1145,158.86,160.25,59006343,160.34,157.85,159.2417,517531,2023-03-24 04:00:00
1146,159.94,158.28,52390266,160.77,157.87,159.0188,518436,2023-03-27 04:00:00
1147,157.97,157.65,45992152,158.49,155.98,156.9785,432447,2023-03-28 04:00:00
1148,159.37,160.77,51305691,161.05,159.35,160.216,472077,2023-03-29 04:00:00
1149,161.53,162.36,49210289,162.47,161.271,162.0209,456152,2023-03-30 04:00:00
1150,162.44,164.9,68749792,165,161.91,164.0421,574409,2023-03-31 04:00:00
1151,164.27,166.17,56976187,166.29,164.22,165.3487,568686,2023-04-03 04:00:00
1152,166.595,165.63,46278295,166.84,165.11,165.9131,456306,2023-04-04 04:00:00
