NVDA,open_price,close_price,trading_volume,highest_price,lowest_price,volume_weighted_avg_price,transaction_amt,date_time
854,232.4,227.72,75595872,240.57,223,232.3575,1068933,2022-01-26 05:00:00
855,235.68,219.44,57321272,239.95,216.75,224.2345,871286,2022-01-27 05:00:00
856,220.1215,228.4,54353925,228.58,212.96,221.1099,758751,2022-01-28 05:00:00
857,231.82,244.86,56417968,245.09,230.52,239.3301,754762,2022-01-31 05:00:00
858,251.04,246.38,51891167,251.45,238.9001,244.1687,699901,2022-02-01 05:00:00
859,257.94,252.42,54241941,258.17,245.5301,251.5912,787625,2022-02-02 05:00:00
860,244.58,239.48,41017778,250.77,237.8,244.0767,589412,2022-02-03 05:00:00
861,239.72,243.19,35482850,246.35,236.32,242.2771,488979,2022-02-04 05:00:00
862,243.72,247.28,37686750,251.82,242.02,247.6307,500319,2022-02-07 05:00:00
863,243.59,251.08,41035864,252.3,239.8,247.3463,573659,2022-02-08 05:00:00
864,256.22,267.05,52428166,267.25,253.53,262.1008,834600,2022-02-09 05:00:00
865,259.95,258.24,51319972,269.2499,256,263.0375,757005,2022-02-10 05:00:00
866,259.16,239.49,60364498,261.52,237.73,246.9625,876127,2022-02-11 05:00:00
867,239.34,242.67,44022692,248.75,237.55,243.4797,642000,2022-02-14 05:00:00
868,249.49,264.95,70175280,265.45,247.84,259.8881,938421,2022-02-15 05:00:00
869,262.59,265.11,73262383,265.82,255.52,261.3675,1135446,2022-02-16 05:00:00
870,256.3,245.07,81059508,257.85,241.65,246.9708,1119837,2022-02-17 05:00:00
871,246.675,236.42,75725491,249.86,231,237.3343,1038519,2022-02-18 05:00:00
872,230.35,233.9,63323244,240.6399,230,234.4209,831891,2022-02-22 05:00:00
873,238.02,223.87,56651077,241.5499,223.01,230.3268,806736,2022-02-23 05:00:00
874,210.15,237.48,73577363,238,208.9,224.8749,985716,2022-02-24 05:00:00
875,237.21,241.57,52886551,242.17,233.81,238.7851,709315,2022-02-25 05:00:00
876,239.92,243.85,47731861,246.65,237.0701,241.8091,590306,2022-02-28 05:00:00
877,242.91,234.77,41205598,243.77,231.32,236.3823,604807,2022-03-01 05:00:00
878,237.56,242.2,38964185,244.09,234.15,240.2761,516755,2022-03-02 05:00:00
879,242.615,237.14,36503879,243.2599,234.69,238.5637,501439,2022-03-03 05:00:00
880,233.84,229.36,43201070,236.8,224.82,229.4047,619723,2022-03-04 05:00:00
881,228.17,213.52,45082089,230.33,213.3,219.3648,701458,2022-03-07 05:00:00
882,213.09,215.14,55746719,223.7299,206.5,215.3547,722737,2022-03-08 05:00:00
883,223.87,230.14,49274195,232.2,222.47,227.8595,610239,2022-03-09 05:00:00
884,225.31,226.58,42806565,227.88,218.82,223.6303,568264,2022-03-10 05:00:00
885,230.22,221,36695857,231.45,220.46,224.9843,554584,2022-03-11 05:00:00
886,218.69,213.3,38535424,222.62,211.5901,216.0595,556360,2022-03-14 04:00:00
887,215.18,229.73,49199569,230.38,213.2201,225.2202,643180,2022-03-15 04:00:00
888,235,244.96,66716474,245.97,231.72,239.9899,796764,2022-03-16 04:00:00
889,241.2,247.66,47194119,248.42,239.06,244.4553,593846,2022-03-17 04:00:00
890,247.99,264.53,73033856,265.6899,246.24,260.2692,769519,2022-03-18 04:00:00
891,265.07,267.34,59120358,271.5199,259.67,265.1678,735243,2022-03-21 04:00:00
892,267.27,265.24,54700710,272.38,260.72,267.3988,726980,2022-03-22 04:00:00
893,261.26,256.34,50211986,266.115,255.7501,260.3209,648445,2022-03-23 04:00:00
894,261.66,281.5,87737914,283.1999,259.07,275.4653,1123832,2022-03-24 04:00:00
895,278.86,276.92,57901618,283.58,272.71,277.3748,756932,2022-03-25 04:00:00
896,277.555,282.19,42549392,282.5,272.06,278.1882,600917,2022-03-28 04:00:00
897,286.945,286.56,48848440,289.46,279.8,284.5976,687062,2022-03-29 04:00:00
898,283.04,276.9,46348713,284.955,275.03,279.87,625543,2022-03-30 04:00:00
899,277.82,272.86,52339022,282.48,272.7,277.2384,650064,2022-03-31 04:00:00
900,273.75,267.12,51723511,274.96,262.67,266.6257,693982,2022-04-01 04:00:00
901,267.28,273.6,39770782,275.58,266.13,272.5287,499185,2022-04-04 04:00:00
902,272.54,259.31,43654352,273.19,258.2,262.9166,639993,2022-04-05 04:00:00
903,249.34,244.07,70076148,253,240.03,245.2649,988183,2022-04-06 04:00:00
904,244.41,242.08,55799236,247.22,234.78,241.549,714654,2022-04-07 04:00:00
905,239.17,231.19,52478064,239.23,230.6201,233.2497,671401,2022-04-08 04:00:00
906,222.14,219.17,57483434,223.1994,216.6,219.556,883230,2022-04-11 04:00:00
907,225.37,215.04,65771807,227.25,212.8204,218.7215,926864,2022-04-12 04:00:00
908,217.28,222.03,51667344,225,214.55,220.6315,655301,2022-04-13 04:00:00
909,225.05,212.58,56909685,227.77,211.63,217.2758,789247,2022-04-14 04:00:00
910,212,217.83,52570061,220.88,210.79,216.403,603364,2022-04-18 04:00:00
911,217.2,221.98,51270658,223.73,213.14,220.426,590022,2022-04-19 04:00:00
912,225.171,214.82,46897444,226.7037,212,216.4164,639623,2022-04-20 04:00:00
913,217.0915,201.83,65610344,223.92,200,208.5471,939649,2022-04-21 04:00:00
914,203.03,195.15,62416343,204.86,195,198.8925,995921,2022-04-22 04:00:00
915,192.02,199.02,64147821,199.45,190.96,194.9388,719523,2022-04-25 04:00:00
916,197.18,187.88,65314250,197.88,186.7,189.8777,760878,2022-04-26 04:00:00
917,185.98,184.15,49946017,191.67,182.9,186.4271,618285,2022-04-27 04:00:00
918,189.67,197.82,57032671,200.37,184.8957,193.4997,635751,2022-04-28 04:00:00
919,194.02,185.47,50043491,201.2848,185.17,191.3596,612471,2022-04-29 04:00:00
920,185.405,195.33,57204868,195.74,183.91,189.7449,595324,2022-05-02 04:00:00
921,194,196.02,47575084,198.25,191.33,195.2825,502553,2022-05-03 04:00:00
922,199.23,203.34,64885463,204,187.51,195.0596,751637,2022-05-04 04:00:00
923,198.67,188.44,62583141,199.25,185,189.5077,763625,2022-05-05 04:00:00
924,187.36,186.75,62803672,195.12,179.9,187.5339,702413,2022-05-06 04:00:00
925,180.34,169.5,64445451,182.55,168.27,174.0198,822227,2022-05-09 04:00:00
926,176.89,175.95,75140229,181.98,170.25,176.0605,806185,2022-05-10 04:00:00
927,173.47,166.3,66971139,177.53,165.68,171.1927,778025,2022-05-11 04:00:00
928,162.191,161.75,70863837,167.88,155.67,160.72,903255,2022-05-12 04:00:00
929,167.88,177.06,67023651,179.2843,165.925,174.8465,719347,2022-05-13 04:00:00
930,175.09,172.64,52144598,177.88,171.06,174.449,483480,2022-05-16 04:00:00
931,180.74,181.77,58582971,183.71,176.34,180.0808,563506,2022-05-17 04:00:00
932,177.05,169.38,54516106,181.18,168.64,173.659,536759,2022-05-18 04:00:00
933,169.37,171.24,62130959,176.87,167.3405,172.781,549159,2022-05-19 04:00:00
934,173.32,166.94,73910526,174.1,157.55,163.8915,722854,2022-05-20 04:00:00
935,162.74,168.98,63988869,169.15,161.7901,166.4595,546192,2022-05-23 04:00:00
936,165.1,161.54,58855002,165.97,157.8,161.2397,558878,2022-05-24 04:00:00
937,160.2,169.75,77979990,171.1099,160,165.7176,768374,2022-05-25 04:00:00
938,160.36,178.51,99612452,180.92,160.22,174.6776,914404,2022-05-26 04:00:00
939,181.86,188.11,73838014,188.81,181,185.5112,701004,2022-05-27 04:00:00
940,189.8,186.72,66409951,192,183.5,187.4639,615021,2022-05-31 04:00:00
941,187.24,183.2,54451390,190.5318,181.22,185.4384,535015,2022-06-01 04:00:00
942,182.92,195.92,64865580,196.19,181.98,191.9757,624105,2022-06-02 04:00:00
943,190.815,187.2,59865470,193.323,185.2156,188.6417,548127,2022-06-03 04:00:00
944,191.39,187.86,42240615,193.37,185.642,189.1265,412946,2022-06-06 04:00:00
945,184.72,189.26,38891411,190,181.88,187.2802,398018,2022-06-07 04:00:00
946,187.99,186.48,36325246,191.8,185.35,188.1114,373184,2022-06-08 04:00:00
947,184.81,180.48,39547379,189.33,180.41,185.1376,392445,2022-06-09 04:00:00
948,176,169.74,46564966,176.97,168.69,171.4428,532029,2022-06-10 04:00:00
949,160,156.47,60415338,163.12,156.06,158.6814,698922,2022-06-13 04:00:00
950,157.31,158.36,46953452,160.66,154.12,157.64,479628,2022-06-14 04:00:00
951,160.95,165.27,56393565,168.68,159.26,163.4682,560818,2022-06-15 04:00:00
952,158.6,156.01,54484867,159.4232,154.01,155.9775,568658,2022-06-16 04:00:00
953,156.48,158.8,63033397,159.95,153.28,157.816,496529,2022-06-17 04:00:00
954,164.745,165.66,48307138,170.08,164.07,167.5516,518114,2022-06-21 04:00:00
955,162.26,163.6,43799744,166.62,161.8,164.4195,436479,2022-06-22 04:00:00
956,165.185,162.25,46367959,165.85,158.53,161.5169,489644,2022-06-23 04:00:00
957,165,171.26,47215283,171.4,163.1,168.6261,459976,2022-06-24 04:00:00
958,173.12,168.69,42796788,173.3,166.255,169.3179,402904,2022-06-27 04:00:00
959,169,159.82,46167336,172.0199,159.45,163.5043,491605,2022-06-28 04:00:00
960,158.14,155.42,48235228,158.2,151.7,154.4985,545550,2022-06-29 04:00:00
961,153.61,151.59,68607003,155.67,148.62,152.0443,671450,2022-06-30 04:00:00
962,148.99,145.23,57761008,150.6291,143.92,146.2097,624513,2022-07-01 04:00:00
963,141.75,149.64,65220761,149.71,140.55,146.2807,619576,2022-07-05 04:00:00
964,150.1,151.3,52906586,153.1899,147.89,150.7677,466923,2022-07-06 04:00:00
965,154.555,158.58,49290276,159.45,153.89,157.0558,464641,2022-07-07 04:00:00
966,154.3,158.38,46797176,160.3699,153.89,157.1472,415842,2022-07-08 04:00:00
967,155.26,151.52,43838873,155.2699,150.3801,152.0903,414812,2022-07-11 04:00:00
968,152.68,150.82,45843810,154.31,148.77,151.5294,399442,2022-07-12 04:00:00
969,145.9,151.64,52191834,153.75,144.65,150.6321,517679,2022-07-13 04:00:00
970,151.08,153.72,45523484,154.7299,147.28,151.1113,430332,2022-07-14 04:00:00
971,156.59,157.62,38593547,157.82,154.45,156.2451,397233,2022-07-15 04:00:00
972,163.02,161.01,67051745,168.97,160.02,164.3309,668752,2022-07-18 04:00:00
973,164.86,169.92,70236608,171.1,161.7201,167.3451,637964,2022-07-19 04:00:00
974,169.47,178.07,76053779,179.325,168.01,175.9136,703718,2022-07-20 04:00:00
975,178.85,180.5,55704928,181.44,175.4456,179.0061,553632,2022-07-21 04:00:00
976,178.93,173.19,53665518,179.67,171.365,174.1549,537435,2022-07-22 04:00:00
977,170.19,170.24,48074751,171.24,166.49,168.7532,470922,2022-07-25 04:00:00
978,168.89,165.33,39786491,169.19,164.78,166.495,384814,2022-07-26 04:00:00
979,170.32,177.9,56977623,179.36,169.1301,174.9971,546410,2022-07-27 04:00:00
980,179.75,179.84,47464628,181.4,174.4,178.4303,485291,2022-07-28 04:00:00
981,178.13,181.63,43546042,182.44,176.92,180.212,437252,2022-07-29 04:00:00
982,181.82,184.41,47646904,188.46,179.9,184.8265,523246,2022-08-01 04:00:00
983,181.22,185.26,48952692,189.3753,180.92,185.3283,494502,2022-08-02 04:00:00
984,181.84,188.93,41814557,189.68,181.37,186.1885,430816,2022-08-03 04:00:00
985,188.49,192.15,40965227,192.74,187.6,190.425,422007,2022-08-04 04:00:00
986,188.1,189.89,38584329,192.2892,186.66,189.3228,385808,2022-08-05 04:00:00
987,175.02,177.93,98365198,182.39,172.42,176.7445,1094594,2022-08-08 04:00:00
988,172.52,170.86,66826265,174.4719,167.24,170.5396,679606,2022-08-09 04:00:00
989,176.98,180.97,59742246,181.18,173.1701,177.9889,583568,2022-08-10 04:00:00
990,181.31,179.42,50932655,187.07,178.76,182.4185,493486,2022-08-11 04:00:00
991,181.6,187.09,47809415,187.18,179.53,184.6201,438153,2022-08-12 04:00:00
992,187.01,190.32,45766556,191.64,186.13,188.6867,424078,2022-08-15 04:00:00
993,189.195,188.79,45123964,191.42,185.01,188.4225,417452,2022-08-16 04:00:00
994,185.23,183.35,44640311,186.88,181.45,183.5016,435130,2022-08-17 04:00:00
995,183.01,187.73,41544656,188.6499,181.83,186.4667,394486,2022-08-18 04:00:00
996,184.06,178.49,44158833,185.2,177.7,179.9591,434782,2022-08-19 04:00:00
997,174.9,170.34,40959271,175.58,169.66,171.9719,410700,2022-08-22 04:00:00
998,169.885,171.81,36998577,174.65,169.7,172.3525,350212,2022-08-23 04:00:00
999,170.12,172.22,52264621,174.06,168.95,171.3975,506724,2022-08-24 04:00:00
1000,168.44,179.13,77069133,179.47,168.33,175.4236,675925,2022-08-25 04:00:00
1001,178.57,162.6,76906493,179.24,162.37,168.9392,780250,2022-08-26 04:00:00
1002,160.2,158.01,49593194,163.38,157.67,159.6805,505827,2022-08-29 04:00:00
1003,159.6,154.68,53010269,160.39,151.82,154.8136,514581,2022-08-30 04:00:00
1004,153.84,150.94,57370986,155.4,149.5851,151.2874,586642,2022-08-31 04:00:00
1005,142.09,139.37,117766964,143.8,132.7021,137.1145,1297073,2022-09-01 04:00:00
1006,141,136.47,74158846,141.71,135.91,138.4285,703848,2022-09-02 04:00:00
1007,137.31,134.65,53550118,137.79,133.51,135.5297,501363,2022-09-06 04:00:00
1008,135.63,137.14,51195746,138.38,133.46,135.8789,432484,2022-09-07 04:00:00
1009,134.59,139.9,62487312,140.08,133.69,137.8042,479836,2022-09-08 04:00:00
1010,141.57,143.87,48712842,144.74,141.26,143.418,434106,2022-09-09 04:00:00
1011,143.69,145.05,48397124,145.47,141.98,143.8276,417969,2022-09-12 04:00:00
1012,138.02,131.31,71481163,139.22,130.99,134.3595,791618,2022-09-13 04:00:00
1013,132.54,131.28,58814654,132.8999,129.13,130.7642,578985,2022-09-14 04:00:00
1014,130.152,129.29,52362516,132.3299,127.9,129.9572,501744,2022-09-15 04:00:00
1015,127.415,131.98,67075140,132.12,126.17,129.7238,528754,2022-09-16 04:00:00
1016,130.12,133.82,56855528,134.63,130.1,132.9342,443331,2022-09-19 04:00:00
1017,132.145,131.76,52481775,134.8276,130.57,132.661,419546,2022-09-20 04:00:00
1018,132.13,132.61,80751440,140.31,131.1,134.8581,632826,2022-09-21 04:00:00
1019,130.7,125.61,75916216,131.4897,124.28,126.7495,659380,2022-09-22 04:00:00
1020,124.2,125.16,66255831,126.11,122.57,124.0735,565372,2022-09-23 04:00:00
1021,124.91,122.28,54734269,126.59,122.14,123.8566,454184,2022-09-26 04:00:00
1022,125.07,124.13,55332406,127.36,122.58,124.8429,452229,2022-09-27 04:00:00
1023,124.1,127.36,54241388,128.23,123.5386,126.2959,437464,2022-09-28 04:00:00
1024,124.48,122.2,53249912,125,119.4601,121.685,485217,2022-09-29 04:00:00
1025,120.87,121.39,56563842,126.33,120.75,123.5119,460956,2022-09-30 04:00:00
1026,123.47,125.12,54733847,126.78,121.05,124.8233,423055,2022-10-03 04:00:00
1027,128.79,131.67,58418167,132.2,128.79,130.7202,460386,2022-10-04 04:00:00
1028,129.107,132.09,50713073,133.21,126.21,129.733,397041,2022-10-05 04:00:00
1029,132.2,131.3,64384939,136.56,131.03,132.9546,466962,2022-10-06 04:00:00
1030,125.05,120.76,67247816,126.7,120.22,122.9627,564662,2022-10-07 04:00:00
1031,120.37,116.7,69855425,121.2432,114.0812,116.6006,585104,2022-10-10 04:00:00
1032,115.61,115.86,66748163,118.46,112.83,115.7046,513890,2022-10-11 04:00:00
1033,115.79,115,49259019,117.35,113.45,115.2724,367403,2022-10-12 04:00:00
1034,109.71,119.6,85010301,120.7799,108.13,116.1974,627985,2022-10-13 04:00:00
1035,120.57,112.27,71323399,121.11,112.04,114.3589,527041,2022-10-14 04:00:00
1036,115.18,118.88,58055917,119.48,115.17,118.1683,457339,2022-10-17 04:00:00
1037,123.44,119.67,65895206,124.92,116.18,119.5755,464990,2022-10-18 04:00:00
1038,118.79,120.51,52313061,123.5,118.34,120.5244,353213,2022-10-19 04:00:00
1039,121.13,121.94,65239761,127.69,121.05,124.1102,478080,2022-10-20 04:00:00
1040,120.982,124.66,60949441,124.98,118.87,122.7857,423472,2022-10-21 04:00:00
1041,125.08,125.99,51745740,127.1,120.64,124.453,413721,2022-10-24 04:00:00
1042,126.935,132.61,50548233,133,126.64,131.2806,423344,2022-10-25 04:00:00
1043,128.69,128.96,53553329,133.88,127.08,130.6552,450250,2022-10-26 04:00:00
1044,136.3,131.76,58311308,138.38,131.22,133.6741,529598,2022-10-27 04:00:00
1045,131.04,138.34,52079993,138.5,130.61,135.8819,457504,2022-10-28 04:00:00
1046,137.78,134.97,48634099,138.38,132.97,135.1831,402621,2022-10-31 04:00:00
1047,138.11,135.43,43281690,139.25,135.19,136.8732,374869,2022-11-01 04:00:00
1048,138.5,132.19,67262784,142.1,132.1124,137.7722,574395,2022-11-02 04:00:00
1049,130.43,134.21,50006486,137.81,129.56,134.2709,409161,2022-11-03 04:00:00
1050,139.86,141.56,61257591,142.29,136.97,139.8445,509022,2022-11-04 04:00:00
1051,142.28,143.01,41006095,144.12,139.54,141.8555,352055,2022-11-07 05:00:00
1052,148.01,146.02,59529199,148.9101,142.16,146.13,535637,2022-11-08 05:00:00
1053,141.615,137.76,45429910,142.11,137.5901,139.2313,425251,2022-11-09 05:00:00
1054,148,157.5,70081925,157.73,145.47,152.464,660098,2022-11-10 05:00:00
1055,158.075,163.27,65548747,163.89,154.82,160.5989,594839,2022-11-11 05:00:00
1056,162.18,162.95,52785245,165.4,159.22,163.1484,455947,2022-11-14 05:00:00
1057,167.215,166.66,54587550,169.98,163.82,167.3694,480284,2022-11-15 05:00:00
1058,161.615,159.1,64954684,163.62,158.73,160.9187,559750,2022-11-16 05:00:00
1059,157.15,156.77,71089356,162.66,155.35,158.6715,609687,2022-11-17 05:00:00
1060,159.66,154.09,49207165,160.02,151.2001,154.1394,407362,2022-11-18 05:00:00
1061,151.47,153.17,40456931,154.77,150.8,153.0061,331835,2022-11-21 05:00:00
1062,153.28,160.38,47286607,160.5757,151.216,157.2556,379050,2022-11-22 05:00:00
1063,160.98,165.19,42724093,165.27,160.4801,163.5297,375319,2022-11-23 05:00:00
1064,163.18,162.7,16793430,164.87,161.72,163.4959,150015,2022-11-25 05:00:00
1065,160.26,158.27,30415201,163.57,157.25,160.1555,281581,2022-11-28 05:00:00
1066,158.27,156.39,29838449,159.32,155.2,157.0726,258547,2022-11-29 05:00:00
1067,156.97,169.23,56517822,169.3,155.97,163.0898,452393,2022-11-30 05:00:00
1068,169.99,171.35,47097657,172.65,166.35,170.6046,508850,2022-12-01 05:00:00
1069,166.59,168.76,37138858,169.3257,164.45,166.9409,476275,2022-12-02 05:00:00
1070,166.79,166.1,35225517,169.95,164.7201,167.1449,437686,2022-12-05 05:00:00
1071,165.3,159.87,35269427,165.73,158.19,160.6742,449699,2022-12-06 05:00:00
1072,157.72,161.2,37238758,161.86,156.67,160.0415,353119,2022-12-07 05:00:00
1073,162.73,171.69,51545554,171.79,159.59,167.7012,471681,2022-12-08 05:00:00
1074,171.6,170.01,46533819,175.83,169.75,172.8808,458765,2022-12-09 05:00:00
1075,170.37,175.35,45732780,175.38,167.97,172.1357,423422,2022-12-12 05:00:00
1076,185.31,180.72,65658876,187.9,177.11,181.8451,833115,2022-12-13 05:00:00
1077,179.87,176.74,49679010,182.52,174.2,178.752,479673,2022-12-14 05:00:00
1078,171.46,169.52,47854210,173.2,167,169.2925,564108,2022-12-15 05:00:00
1079,168.642,165.71,47693193,170.41,164.1,166.2998,442324,2022-12-16 05:00:00
1080,165.72,162.54,35403877,166.09,161.45,162.8778,368765,2022-12-19 05:00:00
1081,160.64,160.85,40325979,163.1,158.52,161.16,363590,2022-12-20 05:00:00
1082,161.14,165.01,32502538,166.27,161.02,164.6841,316062,2022-12-21 05:00:00
1083,160.935,153.39,56447527,161.38,148.82,153.1022,517229,2022-12-22 05:00:00
1084,151.96,152.06,34932563,153.39,148.83,151.3102,317423,2022-12-23 05:00:00
1085,150.74,141.21,46490226,151,140.56,144.0736,425861,2022-12-27 05:00:00
1086,139.27,140.36,35106645,142.62,138.84,140.6279,314623,2022-12-28 05:00:00
1087,144.02,146.03,35492324,146.83,142.27,145.3539,306269,2022-12-29 05:00:00
1088,143.34,146.14,31048983,146.2899,142.33,144.4701,303775,2022-12-30 05:00:00
1089,148.51,143.15,40127658,149.96,140.96,143.6812,424974,2023-01-03 05:00:00
1090,145.67,147.49,43132360,148.53,142.41,146.1524,367769,2023-01-04 05:00:00
1091,144.91,142.65,38916811,145.64,141.4795,143.1404,365497,2023-01-05 05:00:00
1092,144.74,148.59,40504362,150.1,140.34,145.9824,357261,2023-01-06 05:00:00
1093,152.84,156.28,50418056,160.56,151.41,157.8773,518396,2023-01-09 05:00:00
1094,155.07,159.09,38410126,159.6199,154.72,157.4696,360974,2023-01-10 05:00:00
1095,158.3951,160.01,35319493,160.28,155.63,158.2371,339154,2023-01-11 05:00:00
1096,161,165.11,55127706,166.37,154.92,162.0318,531717,2023-01-12 05:00:00
1097,162.78,168.99,44728706,169.22,161.65,166.757,426243,2023-01-13 05:00:00
1098,168.99,177.02,51110216,177.28,168.99,175.1305,499106,2023-01-17 05:00:00
1099,176.67,173.77,43958330,178.73,172.82,175.2401,407659,2023-01-18 05:00:00
1100,170.36,167.65,45293160,171.97,167.31,169.3119,378368,2023-01-19 05:00:00
1101,170.11,178.39,56496712,178.56,168.25,174.2425,451870,2023-01-20 05:00:00
1102,180.64,191.93,65516259,192.45,178.175,188.2019,586657,2023-01-23 05:00:00
1103,188.27,192.65,49620410,194.95,188.2,191.4972,427820,2023-01-24 05:00:00
1104,189.125,193.23,44953711,193.7,185.8,189.9094,401046,2023-01-25 05:00:00
1105,197.01,198.02,48953542,201.66,192.78,196.4206,461621,2023-01-26 05:00:00
1106,194.62,203.65,54214198,206.28,194.05,201.6987,519572,2023-01-27 05:00:00
1107,199.5,191.62,48861115,201.4,191.5,195.5432,500091,2023-01-30 05:00:00
1108,191.695,195.37,49801658,196.87,189.5,194.0487,459639,2023-01-31 05:00:00
1109,196.91,209.43,66047704,211.92,196.11,203.6415,622701,2023-02-01 05:00:00
1110,210,217.09,56427580,219.49,207,214.5515,643708,2023-02-02 05:00:00
1111,210,211,42936595,217.4499,207.89,213.1264,468823,2023-02-03 05:00:00
1112,208.06,210.89,45206508,215.7,207.86,211.9847,432986,2023-02-06 05:00:00
1113,213.82,221.73,66299961,222.59,211.5,216.974,638402,2023-02-07 05:00:00
1114,223.87,222.05,55965122,228.78,220.0801,223.8165,597057,2023-02-08 05:00:00
1115,226.06,223.37,52387578,230.2,221.2,226.6652,569278,2023-02-09 05:00:00
1116,216.9,212.65,55073675,220.7764,208.11,213.1517,606404,2023-02-10 05:00:00
1117,215.38,217.88,47491862,220.48,209.62,216.9398,463567,2023-02-13 05:00:00
1118,215.78,229.71,67543590,230.488,213.66,225.6824,697353,2023-02-14 05:00:00
1119,225.49,227.64,42114866,228.55,221.06,225.4679,471919,2023-02-15 05:00:00
1120,221.33,220.02,41202628,225.5,219.268,222.4622,473577,2023-02-16 05:00:00
1121,216.31,213.88,46588764,217.4,209.75,213.416,552526,2023-02-17 05:00:00
1122,210,206.55,41001455,214.938,206.18,209.4047,427159,2023-02-21 05:00:00
1123,207.07,207.54,51308832,211.04,204.21,210.0205,542700,2023-02-22 05:00:00
1124,234.4,236.64,111799541,238.88,230.25,235.2053,1259505,2023-02-23 05:00:00
1125,232.25,232.86,58967271,234.74,229.47,232.0858,671466,2023-02-24 05:00:00
1126,236.7,235.01,45299367,238.7994,234.54,236.4985,508293,2023-02-27 05:00:00
1127,233.72,232.16,45596280,238.25,232.06,234.7115,451107,2023-02-28 05:00:00
1128,231.92,226.98,46002562,232.5557,225.08,228.149,502260,2023-03-01 05:00:00
1129,224.88,233.14,39007465,233.804,224.32,229.3511,426251,2023-03-02 05:00:00
1130,233.2,238.9,41239330,239,231.3,235.3452,512060,2023-03-03 05:00:00
1131,238.91,235.54,43742923,242.48,234.87,238.433,475730,2023-03-06 05:00:00
1132,236,232.88,51465388,241.25,232.41,236.7638,556617,2023-03-07 05:00:00
1133,234.87,241.81,51326339,242,234.235,238.7258,513049,2023-03-08 05:00:00
1134,241.75,234.36,50125699,244.54,233.8284,239.3429,522390,2023-03-09 05:00:00
1135,234.09,229.65,47486565,236.27,227.26,231.0408,530827,2023-03-10 05:00:00
1136,227.52,229.66,42189032,232.98,222.97,229.2781,489154,2023-03-13 04:00:00
1137,234.96,240.63,47483813,242.19,234.6,239.1892,495073,2023-03-14 04:00:00
1138,237.61,242.28,52448574,242.86,233.6,238.1165,598895,2023-03-15 04:00:00
1139,240.27,255.41,58494626,255.88,238.94,249.7195,664556,2023-03-16 04:00:00
1140,259.82,257.25,84849656,263.99,256.68,259.2577,735489,2023-03-17 04:00:00
1141,256.15,259,43274719,260.24,251.2983,256.9262,511401,2023-03-20 04:00:00
1142,261.8,261.99,54740776,263.92,253.81,260.3504,607792,2023-03-21 04:00:00
1143,264.25,264.68,79729511,275.89,262.37,269.8192,885256,2023-03-22 04:00:00
1144,271.155,271.91,56488876,274.99,266.9,271.8803,675334,2023-03-23 04:00:00
1145,270.31,267.79,45541407,271.67,263.55,266.5343,558717,2023-03-24 04:00:00
1146,268.37,265.31,36102574,270,263.65,266.5464,407677,2023-03-27 04:00:00
1147,264.47,264.1,35610378,265.13,258.5,261.7624,411937,2023-03-28 04:00:00
1148,268.25,269.84,39369387,270.78,265.97,268.9943,451117,2023-03-29 04:00:00
1149,272.29,273.83,36451574,274.99,271.02,273.2914,441761,2023-03-30 04:00:00
1150,271.4,277.77,43393277,278.3431,271.05,275.789,496292,2023-03-31 04:00:00
1151,275.09,279.65,39868260,280,273.36,276.9826,497824,2023-04-03 04:00:00
1152,279.66,274.53,36840953,280,273.07,276.189,446179,2023-04-04 04:00:00
1153,268.29,268.81,51470274,269.98,263.95,266.858,641366,2023-04-05 04:00:00
1154,265.84,270.37,39751038,270.8,264.27,268.6784,467409,2023-04-06 04:00:00
1155,268.23,275.79,39527855,276.2099,266.69,273.008,495662,2023-04-10 04:00:00
1156,277.235,271.69,31425817,277.9,271.26,273.2171,379216,2023-04-11 04:00:00
1157,273.7,264.95,44625895,274.6799,264.475,267.8441,527270,2023-04-12 04:00:00
1158,267.34,264.63,35361528,268.869,263.29,266.5253,426497,2023-04-13 04:00:00
1159,265.04,267.58,39557433,268.83,262.2,265.7433,453492,2023-04-14 04:00:00
1160,265.655,270.02,32147130,270.06,264.3318,267.4631,378507,2023-04-17 04:00:00
1161,275.335,276.67,60481154,281.1,273.57,277.5131,662463,2023-04-18 04:00:00
1162,273.61,279.31,35866041,280,272.32,277.4383,400911,2023-04-19 04:00:00
1163,276.71,271.04,42771326,280.3,270,275.1355,484423,2023-04-20 04:00:00
1164,269.52,271.19,34289637,271.83,267.22,269.9928,371002,2023-04-21 04:00:00
1165,270.13,270.42,33928186,273.6599,266.7101,270.0815,333115,2023-04-24 04:00:00
1166,270.78,262.41,37852716,272.47,262.25,265.5894,398024,2023-04-25 04:00:00
1167,270.02,269.56,40633681,273.3,267.051,270.4464,462353,2023-04-26 04:00:00
1168,273.63,272.26,37693119,274.95,266.2501,269.7867,449755,2023-04-27 04:00:00
1169,272.25,277.49,29221614,277.58,270.7148,274.712,368916,2023-04-28 04:00:00
1170,278.4,289.1,56942853,290.5844,277.8,286.2384,647575,2023-05-01 04:00:00
1171,286.8,282.1,40122057,288.3599,280.83,283.5504,486629,2023-05-02 04:00:00
1172,278.4,278.02,38338740,283.67,274.72,279.0823,460852,2023-05-03 04:00:00
1173,276.51,275.62,32184806,278.59,272.4,275.7099,399679,2023-05-04 04:00:00
1174,278.255,286.8,36147908,287.55,277.31,284.0831,448027,2023-05-05 04:00:00
